                               Labor Force Data by County, 2006 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN1207300000000   12     073   Leon County, FL                                   2006       138,957      135,235      3,722      2.7
CN1207500000000   12     075   Levy County, FL                                   2006        16,307       15,744        563      3.5
CN1207700000000   12     077   Liberty County, FL                                2006         3,497        3,407         90      2.6
CN1207900000000   12     079   Madison County, FL                                2006         7,249        6,884        365      5.0
CN1208100000000   12     081   Manatee County, FL                                2006       147,479      143,070      4,409      3.0
CN1208300000000   12     083   Marion County, FL                                 2006       132,611      128,162      4,449      3.4
CN1208500000000   12     085   Martin County, FL                                 2006        64,485       62,279      2,206      3.4
CN1208600000000   12     086   Miami-Dade County, FL                             2006     1,163,204    1,115,756     47,448      4.1
CN1208700000000   12     087   Monroe County, FL                                 2006        43,990       42,925      1,065      2.4
CN1208900000000   12     089   Nassau County, FL                                 2006        33,699       32,750        949      2.8
CN1209100000000   12     091   Okaloosa County, FL                               2006        97,602       95,303      2,299      2.4
CN1209300000000   12     093   Okeechobee County, FL                             2006        17,266       16,566        700      4.1
CN1209500000000   12     095   Orange County, FL                                 2006       568,652      551,153     17,499      3.1
CN1209700000000   12     097   Osceola County, FL                                2006       123,536      119,435      4,101      3.3
CN1209900000000   12     099   Palm Beach County, FL                             2006       612,009      589,928     22,081      3.6
CN1210100000000   12     101   Pasco County, FL                                  2006       184,846      177,842      7,004      3.8
CN1210300000000   12     103   Pinellas County, FL                               2006       447,873      433,116     14,757      3.3
CN1210500000000   12     105   Polk County, FL                                   2006       261,161      251,836      9,325      3.6
CN1210700000000   12     107   Putnam County, FL                                 2006        31,408       30,264      1,144      3.6
CN1210900000000   12     109   St. Johns County, FL                              2006        87,556       85,231      2,325      2.7
CN1211100000000   12     111   St. Lucie County, FL                              2006       118,058      113,227      4,831      4.1
CN1211300000000   12     113   Santa Rosa County, FL                             2006        68,981       66,951      2,030      2.9
CN1211500000000   12     115   Sarasota County, FL                               2006       170,806      165,562      5,244      3.1
CN1211700000000   12     117   Seminole County, FL                               2006       231,578      224,914      6,664      2.9
CN1211900000000   12     119   Sumter County, FL                                 2006        29,424       28,620        804      2.7
CN1212100000000   12     121   Suwannee County, FL                               2006        16,760       16,227        533      3.2
CN1212300000000   12     123   Taylor County, FL                                 2006         8,652        8,317        335      3.9
CN1212500000000   12     125   Union County, FL                                  2006         5,063        4,933        130      2.6
CN1212700000000   12     127   Volusia County, FL                                2006       247,178      239,242      7,936      3.2
CN1212900000000   12     129   Wakulla County, FL                                2006        15,273       14,903        370      2.4
CN1213100000000   12     131   Walton County, FL                                 2006        30,767       30,109        658      2.1
CN1213300000000   12     133   Washington County, FL                             2006         9,486        9,178        308      3.2
CN1300100000000   13     001   Appling County, GA                                2006         8,856        8,365        491      5.5
CN1300300000000   13     003   Atkinson County, GA                               2006         3,385        3,203        182      5.4
CN1300500000000   13     005   Bacon County, GA                                  2006         4,801        4,581        220      4.6
CN1300700000000   13     007   Baker County, GA                                  2006         1,786        1,695         91      5.1
CN1300900000000   13     009   Baldwin County, GA                                2006        20,994       19,854      1,140      5.4
CN1301100000000   13     011   Banks County, GA                                  2006         9,616        9,306        310      3.2
CN1301300000000   13     013   Barrow County, GA                                 2006        32,088       30,728      1,360      4.2
CN1301500000000   13     015   Bartow County, GA                                 2006        45,006       42,801      2,205      4.9
CN1301700000000   13     017   Ben Hill County, GA                               2006         8,259        7,790        469      5.7
CN1301900000000   13     019   Berrien County, GA                                2006         8,959        8,588        371      4.1
CN1302100000000   13     021   Bibb County, GA                                   2006        73,573       69,376      4,197      5.7
CN1302300000000   13     023   Bleckley County, GA                               2006         5,166        4,863        303      5.9
CN1302500000000   13     025   Brantley County, GA                               2006         7,669        7,309        360      4.7
CN1302700000000   13     027   Brooks County, GA                                 2006         8,546        8,194        352      4.1
CN1302900000000   13     029   Bryan County, GA                                  2006        16,147       15,577        570      3.5
CN1303100000000   13     031   Bulloch County, GA                                2006        31,502       30,150      1,352      4.3
CN1303300000000   13     033   Burke County, GA                                  2006         9,887        9,224        663      6.7
CN1303500000000   13     035   Butts County, GA                                  2006        10,071        9,529        542      5.4
CN1303700000000   13     037   Calhoun County, GA                                2006         2,433        2,287        146      6.0
CN1303900000000   13     039   Camden County, GA                                 2006        20,936       20,074        862      4.1
CN1304300000000   13     043   Candler County, GA                                2006         4,606        4,412        194      4.2
CN1304500000000   13     045   Carroll County, GA                                2006        50,998       48,499      2,499      4.9
CN1304700000000   13     047   Catoosa County, GA                                2006        36,125       34,734      1,391      3.9
CN1304900000000   13     049   Charlton County, GA                               2006         4,585        4,376        209      4.6
CN1305100000000   13     051   Chatham County, GA                                2006       128,258      123,027      5,231      4.1
CN1305300000000   13     053   Chattahoochee County, GA                          2006         2,514        2,269        245      9.7
CN1305500000000   13     055   Chattooga County, GA                              2006        10,894       10,349        545      5.0
CN1305700000000   13     057   Cherokee County, GA                               2006       104,740      100,879      3,861      3.7
CN1305900000000   13     059   Clarke County, GA                                 2006        62,745       60,050      2,695      4.3
CN1306100000000   13     061   Clay County, GA                                   2006         1,550        1,483         67      4.3
CN1306300000000   13     063   Clayton County, GA                                2006       135,716      127,738      7,978      5.9
CN1306500000000   13     065   Clinch County, GA                                 2006         2,786        2,647        139      5.0
CN1306700000000   13     067   Cobb County, GA                                   2006       373,904      357,992     15,912      4.3
CN1306900000000   13     069   Coffee County, GA                                 2006        16,879       15,976        903      5.3
CN1307100000000   13     071   Colquitt County, GA                               2006        20,664       19,788        876      4.2
CN1307300000000   13     073   Columbia County, GA                               2006        58,404       56,009      2,395      4.1
CN1307500000000   13     075   Cook County, GA                                   2006         7,137        6,756        381      5.3
CN1307700000000   13     077   Coweta County, GA                                 2006        57,876       55,452      2,424      4.2
CN1307900000000   13     079   Crawford County, GA                               2006         6,259        5,939        320      5.1
CN1308100000000   13     081   Crisp County, GA                                  2006        10,380        9,776        604      5.8
CN1308300000000   13     083   Dade County, GA                                   2006         8,673        8,311        362      4.2
CN1308500000000   13     085   Dawson County, GA                                 2006        10,660       10,255        405      3.8
CN1308700000000   13     087   Decatur County, GA                                2006        12,048       11,358        690      5.7
CN1308900000000   13     089   DeKalb County, GA                                 2006       387,235      367,368     19,867      5.1
CN1309100000000   13     091   Dodge County, GA                                  2006         9,574        9,102        472      4.9
CN1309300000000   13     093   Dooly County, GA                                  2006         4,872        4,602        270      5.5
CN1309500000000   13     095   Dougherty County, GA                              2006        41,556       39,061      2,495      6.0
CN1309700000000   13     097   Douglas County, GA                                2006        62,377       59,250      3,127      5.0
CN1309900000000   13     099   Early County, GA                                  2006         5,705        5,417        288      5.0
CN1310100000000   13     101   Echols County, GA                                 2006         2,376        2,302         74      3.1
CN1310300000000   13     103   Effingham County, GA                              2006        27,150       26,229        921      3.4
CN1310500000000   13     105   Elbert County, GA                                 2006        10,012        9,366        646      6.5
CN1310700000000   13     107   Emanuel County, GA                                2006        10,829       10,277        552      5.1
CN1310900000000   13     109   Evans County, GA                                  2006         4,943        4,721        222      4.5
CN1311100000000   13     111   Fannin County, GA                                 2006        10,795       10,363        432      4.0
CN1311300000000   13     113   Fayette County, GA                                2006        53,803       51,662      2,141      4.0
CN1311500000000   13     115   Floyd County, GA                                  2006        49,436       47,220      2,216      4.5
CN1311700000000   13     117   Forsyth County, GA                                2006        79,973       77,296      2,677      3.3
CN1311900000000   13     119   Franklin County, GA                               2006        10,751       10,208        543      5.1
CN1312100000000   13     121   Fulton County, GA                                 2006       473,280      449,477     23,803      5.0
CN1312300000000   13     123   Gilmer County, GA                                 2006        14,188       13,674        514      3.6
CN1312500000000   13     125   Glascock County, GA                               2006         1,219        1,157         62      5.1
CN1312700000000   13     127   Glynn County, GA                                  2006        39,902       38,334      1,568      3.9
CN1312900000000   13     129   Gordon County, GA                                 2006        27,140       25,955      1,185      4.4
CN1313100000000   13     131   Grady County, GA                                  2006        12,296       11,805        491      4.0
CN1313300000000   13     133   Greene County, GA                                 2006         6,970        6,569        401      5.8
CN1313500000000   13     135   Gwinnett County, GA                               2006       410,908      393,707     17,201      4.2
CN1313700000000   13     137   Habersham County, GA                              2006        19,817       19,021        796      4.0
CN1313900000000   13     139   Hall County, GA                                   2006        86,664       83,362      3,302      3.8
CN1314100000000   13     141   Hancock County, GA                                2006         3,451        3,157        294      8.5
CN1314300000000   13     143   Haralson County, GA                               2006        12,813       12,202        611      4.8
CN1314500000000   13     145   Harris County, GA                                 2006        15,748       15,151        597      3.8
CN1314700000000   13     147   Hart County, GA                                   2006        10,971       10,265        706      6.4
CN1314900000000   13     149   Heard County, GA                                  2006         4,925        4,682        243      4.9
CN1315100000000   13     151   Henry County, GA                                  2006        92,793       88,548      4,245      4.6
CN1315300000000   13     153   Houston County, GA                                2006        66,210       63,403      2,807      4.2
CN1315500000000   13     155   Irwin County, GA                                  2006         4,735        4,497        238      5.0
CN1315700000000   13     157   Jackson County, GA                                2006        26,775       25,677      1,098      4.1
CN1315900000000   13     159   Jasper County, GA                                 2006         6,406        6,100        306      4.8
CN1316100000000   13     161   Jeff Davis County, GA                             2006         5,558        5,162        396      7.1
CN1316300000000   13     163   Jefferson County, GA                              2006         7,061        6,607        454      6.4
CN1316500000000   13     165   Jenkins County, GA                                2006         3,572        3,377        195      5.5
CN1316700000000   13     167   Johnson County, GA                                2006         3,790        3,587        203      5.4
CN1316900000000   13     169   Jones County, GA                                  2006        13,903       13,207        696      5.0
CN1317100000000   13     171   Lamar County, GA                                  2006         7,829        7,388        441      5.6
CN1317300000000   13     173   Lanier County, GA                                 2006         3,984        3,831        153      3.8
CN1317500000000   13     175   Laurens County, GA                                2006        22,643       21,457      1,186      5.2
CN1317700000000   13     177   Lee County, GA                                    2006        17,295       16,663        632      3.7
CN1317900000000   13     179   Liberty County, GA                                2006        24,036       22,641      1,395      5.8
CN1318100000000   13     181   Lincoln County, GA                                2006         3,814        3,581        233      6.1
CN1318300000000   13     183   Long County, GA                                   2006         5,731        5,505        226      3.9
CN1318500000000   13     185   Lowndes County, GA                                2006        52,176       50,153      2,023      3.9
CN1318700000000   13     187   Lumpkin County, GA                                2006        12,783       12,254        529      4.1
CN1318900000000   13     189   McDuffie County, GA                               2006        10,676       10,011        665      6.2
CN1319100000000   13     191   McIntosh County, GA                               2006         5,296        5,066        230      4.3
CN1319300000000   13     193   Macon County, GA                                  2006         5,295        4,886        409      7.7
CN1319500000000   13     195   Madison County, GA                                2006        15,436       14,862        574      3.7
CN1319700000000   13     197   Marion County, GA                                 2006         3,394        3,240        154      4.5
CN1319900000000   13     199   Meriwether County, GA                             2006         9,669        9,048        621      6.4
CN1320100000000   13     201   Miller County, GA                                 2006         3,714        3,580        134      3.6
CN1320500000000   13     205   Mitchell County, GA                               2006        10,490        9,974        516      4.9
CN1320700000000   13     207   Monroe County, GA                                 2006        13,101       12,512        589      4.5
CN1320900000000   13     209   Montgomery County, GA                             2006         4,519        4,286        233      5.2
CN1321100000000   13     211   Morgan County, GA                                 2006         9,420        9,011        409      4.3
CN1321300000000   13     213   Murray County, GA                                 2006        21,495       20,563        932      4.3
CN1321500000000   13     215   Muscogee County, GA                               2006        85,556       80,859      4,697      5.5
CN1321700000000   13     217   Newton County, GA                                 2006        44,171       41,818      2,353      5.3
CN1321900000000   13     219   Oconee County, GA                                 2006        17,437       16,884        553      3.2
CN1322100000000   13     221   Oglethorpe County, GA                             2006         7,594        7,310        284      3.7
CN1322300000000   13     223   Paulding County, GA                               2006        62,650       60,045      2,605      4.2
CN1322500000000   13     225   Peach County, GA                                  2006        11,540       10,868        672      5.8
CN1322700000000   13     227   Pickens County, GA                                2006        14,692       14,149        543      3.7
CN1322900000000   13     229   Pierce County, GA                                 2006         8,377        8,026        351      4.2
CN1323100000000   13     231   Pike County, GA                                   2006         7,899        7,540        359      4.5
CN1323300000000   13     233   Polk County, GA                                   2006        20,766       19,854        912      4.4
CN1323500000000   13     235   Pulaski County, GA                                2006         4,642        4,432        210      4.5
CN1323700000000   13     237   Putnam County, GA                                 2006        10,400        9,928        472      4.5
CN1323900000000   13     239   Quitman County, GA                                2006         1,003          952         51      5.1
CN1324100000000   13     241   Rabun County, GA                                  2006         7,540        7,123        417      5.5
CN1324300000000   13     243   Randolph County, GA                               2006         2,880        2,695        185      6.4
CN1324500000000   13     245   Richmond County, GA                               2006        88,989       83,371      5,618      6.3
CN1324700000000   13     247   Rockdale County, GA                               2006        39,471       37,474      1,997      5.1
CN1324900000000   13     249   Schley County, GA                                 2006         1,869        1,764        105      5.6
CN1325100000000   13     251   Screven County, GA                                2006         7,208        6,859        349      4.8
CN1325300000000   13     253   Seminole County, GA                               2006         4,015        3,809        206      5.1
CN1325500000000   13     255   Spalding County, GA                               2006        28,135       26,350      1,785      6.3
CN1325700000000   13     257   Stephens County, GA                               2006        13,413       12,746        667      5.0
CN1325900000000   13     259   Stewart County, GA                                2006         1,984        1,853        131      6.6
CN1326100000000   13     261   Sumter County, GA                                 2006        14,789       13,878        911      6.2
CN1326300000000   13     263   Talbot County, GA                                 2006         3,085        2,892        193      6.3
CN1326500000000   13     265   Taliaferro County, GA                             2006           785          730         55      7.0
CN1326700000000   13     267   Tattnall County, GA                               2006         9,097        8,613        484      5.3
CN1326900000000   13     269   Taylor County, GA                                 2006         3,345        3,135        210      6.3
CN1327100000000   13     271   Telfair County, GA                                2006         5,054        4,670        384      7.6
CN1327300000000   13     273   Terrell County, GA                                2006         4,566        4,303        263      5.8
CN1327500000000   13     275   Thomas County, GA                                 2006        23,573       22,607        966      4.1
CN1327700000000   13     277   Tift County, GA                                   2006        20,007       18,993      1,014      5.1
CN1327900000000   13     279   Toombs County, GA                                 2006        13,510       12,805        705      5.2
CN1328100000000   13     281   Towns County, GA                                  2006         5,944        5,742        202      3.4
CN1328300000000   13     283   Treutlen County, GA                               2006         2,697        2,531        166      6.2
CN1328500000000   13     285   Troup County, GA                                  2006        30,427       28,645      1,782      5.9
CN1328700000000   13     287   Turner County, GA                                 2006         5,109        4,815        294      5.8
CN1328900000000   13     289   Twiggs County, GA                                 2006         4,589        4,324        265      5.8
CN1329100000000   13     291   Union County, GA                                  2006        10,770       10,371        399      3.7
CN1329300000000   13     293   Upson County, GA                                  2006        11,823       11,080        743      6.3
CN1329500000000   13     295   Walker County, GA                                 2006        33,784       32,276      1,508      4.5
CN1329700000000   13     297   Walton County, GA                                 2006        39,147       37,364      1,783      4.6
CN1329900000000   13     299   Ware County, GA                                   2006        15,110       14,357        753      5.0
CN1330100000000   13     301   Warren County, GA                                 2006         2,472        2,267        205      8.3
CN1330300000000   13     303   Washington County, GA                             2006         8,451        7,954        497      5.9
CN1330500000000   13     305   Wayne County, GA                                  2006        11,874       11,198        676      5.7
CN1330700000000   13     307   Webster County, GA                                2006         1,190        1,137         53      4.5
CN1330900000000   13     309   Wheeler County, GA                                2006         3,087        2,916        171      5.5
CN1331100000000   13     311   White County, GA                                  2006        12,479       12,010        469      3.8
CN1331300000000   13     313   Whitfield County, GA                              2006        46,979       44,904      2,075      4.4
CN1331500000000   13     315   Wilcox County, GA                                 2006         3,291        3,095        196      6.0
CN1331700000000   13     317   Wilkes County, GA                                 2006         4,722        4,432        290      6.1
CN1331900000000   13     319   Wilkinson County, GA                              2006         4,582        4,319        263      5.7
CN1332100000000   13     321   Worth County, GA                                  2006        10,409        9,880        529      5.1
CN1500100000000   15     001   Hawaii County, HI                                 2006        83,184       80,724      2,460      3.0
CN1500300000000   15     003   Honolulu County/city, HI                          2006       441,482      430,852     10,630      2.4
CN1500700000000   15     007   Kauai County, HI                                  2006        32,229       31,445        784      2.4
CN1500900000000   15     009   Maui County, HI                                   2006        76,598       74,787      1,811      2.4
CN1600100000000   16     001   Ada County, ID                                    2006       192,182      187,763      4,419      2.3
CN1600300000000   16     003   Adams County, ID                                  2006         2,128        2,004        124      5.8
CN1600500000000   16     005   Bannock County, ID                                2006        40,062       38,881      1,181      2.9
CN1600700000000   16     007   Bear Lake County, ID                              2006         3,024        2,948         76      2.5
CN1600900000000   16     009   Benewah County, ID                                2006         3,892        3,631        261      6.7
CN1601100000000   16     011   Bingham County, ID                                2006        20,897       20,236        661      3.2
CN1601300000000   16     013   Blaine County, ID                                 2006        14,045       13,722        323      2.3
CN1601500000000   16     015   Boise County, ID                                  2006         3,671        3,555        116      3.2
CN1601700000000   16     017   Bonner County, ID                                 2006        20,308       19,492        816      4.0
CN1601900000000   16     019   Bonneville County, ID                             2006        49,374       48,247      1,127      2.3
CN1602100000000   16     021   Boundary County, ID                               2006         4,165        3,893        272      6.5
CN1602300000000   16     023   Butte County, ID                                  2006         1,416        1,376         40      2.8
CN1602500000000   16     025   Camas County, ID                                  2006           631          613         18      2.9
CN1602700000000   16     027   Canyon County, ID                                 2006        81,716       78,992      2,724      3.3
CN1602900000000   16     029   Caribou County, ID                                2006         3,308        3,194        114      3.4
CN1603100000000   16     031   Cassia County, ID                                 2006        10,337        9,973        364      3.5
CN1603300000000   16     033   Clark County, ID                                  2006           521          504         17      3.3
CN1603500000000   16     035   Clearwater County, ID                             2006         3,261        3,026        235      7.2
CN1603700000000   16     037   Custer County, ID                                 2006         2,509        2,419         90      3.6
CN1603900000000   16     039   Elmore County, ID                                 2006        10,813       10,428        385      3.6
CN1604100000000   16     041   Franklin County, ID                               2006         6,208        6,077        131      2.1
CN1604300000000   16     043   Fremont County, ID                                2006         5,968        5,777        191      3.2
CN1604500000000   16     045   Gem County, ID                                    2006         7,253        6,986        267      3.7
CN1604700000000   16     047   Gooding County, ID                                2006         8,448        8,242        206      2.4
CN1604900000000   16     049   Idaho County, ID                                  2006         7,023        6,647        376      5.4
CN1605100000000   16     051   Jefferson County, ID                              2006        10,905       10,622        283      2.6
CN1605300000000   16     053   Jerome County, ID                                 2006        10,107        9,822        285      2.8
CN1605500000000   16     055   Kootenai County, ID                               2006        67,964       65,747      2,217      3.3
CN1605700000000   16     057   Latah County, ID                                  2006        17,442       16,988        454      2.6
CN1605900000000   16     059   Lemhi County, ID                                  2006         3,956        3,778        178      4.5
CN1606100000000   16     061   Lewis County, ID                                  2006         1,717        1,676         41      2.4
CN1606300000000   16     063   Lincoln County, ID                                2006         2,546        2,448         98      3.8
CN1606500000000   16     065   Madison County, ID                                2006        14,755       14,420        335      2.3
CN1606700000000   16     067   Minidoka County, ID                               2006         9,690        9,273        417      4.3
CN1606900000000   16     069   Nez Perce County, ID                              2006        18,837       18,263        574      3.0
CN1607100000000   16     071   Oneida County, ID                                 2006         2,215        2,178         37      1.7
CN1607300000000   16     073   Owyhee County, ID                                 2006         4,684        4,600         84      1.8
CN1607500000000   16     075   Payette County, ID                                2006        10,266        9,825        441      4.3
CN1607700000000   16     077   Power County, ID                                  2006         3,828        3,669        159      4.2
CN1607900000000   16     079   Shoshone County, ID                               2006         5,543        5,201        342      6.2
CN1608100000000   16     081   Teton County, ID                                  2006         4,700        4,619         81      1.7
CN1608300000000   16     083   Twin Falls County, ID                             2006        37,975       36,877      1,098      2.9
CN1608500000000   16     085   Valley County, ID                                 2006         4,922        4,739        183      3.7
CN1608700000000   16     087   Washington County, ID                             2006         4,897        4,708        189      3.9
CN1700100000000   17     001   Adams County, IL                                  2006        39,103       37,692      1,411      3.6
CN1700300000000   17     003   Alexander County, IL                              2006         3,290        3,008        282      8.6
CN1700500000000   17     005   Bond County, IL                                   2006         8,599        8,154        445      5.2
CN1700700000000   17     007   Boone County, IL                                  2006        25,630       24,115      1,515      5.9
CN1700900000000   17     009   Brown County, IL                                  2006         3,353        3,246        107      3.2
CN1701100000000   17     011   Bureau County, IL                                 2006        18,950       18,067        883      4.7
CN1701300000000   17     013   Calhoun County, IL                                2006         2,612        2,445        167      6.4
CN1701500000000   17     015   Carroll County, IL                                2006         8,546        8,109        437      5.1
CN1701700000000   17     017   Cass County, IL                                   2006         7,606        7,274        332      4.4
CN1701900000000   17     019   Champaign County, IL                              2006       102,255       98,271      3,984      3.9
CN1702100000000   17     021   Christian County, IL                              2006        17,493       16,616        877      5.0
CN1702300000000   17     023   Clark County, IL                                  2006         8,872        8,416        456      5.1
CN1702500000000   17     025   Clay County, IL                                   2006         6,946        6,577        369      5.3
CN1702700000000   17     027   Clinton County, IL                                2006        19,125       18,229        896      4.7
CN1702900000000   17     029   Coles County, IL                                  2006        27,102       25,918      1,184      4.4
CN1703100000000   17     031   Cook County, IL                                   2006     2,576,278    2,453,204    123,074      4.8
CN1703300000000   17     033   Crawford County, IL                               2006         9,583        9,062        521      5.4
CN1703500000000   17     035   Cumberland County, IL                             2006         5,692        5,425        267      4.7
CN1703700000000   17     037   DeKalb County, IL                                 2006        55,391       53,226      2,165      3.9
CN1703900000000   17     039   De Witt County, IL                                2006         8,322        7,942        380      4.6
CN1704100000000   17     041   Douglas County, IL                                2006        10,249        9,806        443      4.3
CN1704300000000   17     043   DuPage County, IL                                 2006       523,862      505,949     17,913      3.4
CN1704500000000   17     045   Edgar County, IL                                  2006        10,467        9,940        527      5.0
CN1704700000000   17     047   Edwards County, IL                                2006         3,418        3,264        154      4.5
CN1704900000000   17     049   Effingham County, IL                              2006        18,260       17,472        788      4.3
CN1705100000000   17     051   Fayette County, IL                                2006        10,161        9,554        607      6.0
CN1705300000000   17     053   Ford County, IL                                   2006         7,344        7,005        339      4.6
CN1705500000000   17     055   Franklin County, IL                               2006        17,863       16,611      1,252      7.0
CN1705700000000   17     057   Fulton County, IL                                 2006        17,741       16,781        960      5.4
CN1705900000000   17     059   Gallatin County, IL                               2006         2,652        2,495        157      5.9
CN1706100000000   17     061   Greene County, IL                                 2006         7,388        7,032        356      4.8
CN1706300000000   17     063   Grundy County, IL                                 2006        24,601       23,350      1,251      5.1
CN1706500000000   17     065   Hamilton County, IL                               2006         4,236        3,995        241      5.7
CN1706700000000   17     067   Hancock County, IL                                2006         9,841        9,354        487      4.9
CN1706900000000   17     069   Hardin County, IL                                 2006         1,751        1,615        136      7.8
CN1707100000000   17     071   Henderson County, IL                              2006         4,071        3,844        227      5.6
CN1707300000000   17     073   Henry County, IL                                  2006        27,506       26,292      1,214      4.4
CN1707500000000   17     075   Iroquois County, IL                               2006        16,372       15,596        776      4.7
CN1707700000000   17     077   Jackson County, IL                                2006        32,641       31,258      1,383      4.2
CN1707900000000   17     079   Jasper County, IL                                 2006         5,053        4,790        263      5.2
CN1708100000000   17     081   Jefferson County, IL                              2006        20,936       19,906      1,030      4.9
CN1708300000000   17     083   Jersey County, IL                                 2006        11,719       11,124        595      5.1
CN1708500000000   17     085   Jo Daviess County, IL                             2006        13,442       12,899        543      4.0
CN1708700000000   17     087   Johnson County, IL                                2006         5,226        4,936        290      5.5
CN1708900000000   17     089   Kane County, IL                                   2006       257,863      246,893     10,970      4.3
CN1709100000000   17     091   Kankakee County, IL                               2006        54,078       50,878      3,200      5.9
CN1709300000000   17     093   Kendall County, IL                                2006        49,917       48,018      1,899      3.8
CN1709500000000   17     095   Knox County, IL                                   2006        25,470       24,055      1,415      5.6
CN1709700000000   17     097   Lake County, IL                                   2006       363,777      347,454     16,323      4.5
CN1709900000000   17     099   LaSalle County, IL                                2006        57,368       54,129      3,239      5.6
CN1710100000000   17     101   Lawrence County, IL                               2006         8,382        7,956        426      5.1
CN1710300000000   17     103   Lee County, IL                                    2006        18,434       17,573        861      4.7
CN1710500000000   17     105   Livingston County, IL                             2006        18,776       17,951        825      4.4
CN1710700000000   17     107   Logan County, IL                                  2006        13,308       12,659        649      4.9
CN1710900000000   17     109   McDonough County, IL                              2006        17,184       16,448        736      4.3
CN1711100000000   17     111   McHenry County, IL                                2006       173,876      167,352      6,524      3.8
CN1711300000000   17     113   McLean County, IL                                 2006        88,317       85,131      3,186      3.6
CN1711500000000   17     115   Macon County, IL                                  2006        53,519       50,521      2,998      5.6
CN1711700000000   17     117   Macoupin County, IL                               2006        24,609       23,256      1,353      5.5
CN1711900000000   17     119   Madison County, IL                                2006       137,394      130,230      7,164      5.2
CN1712100000000   17     121   Marion County, IL                                 2006        18,483       17,354      1,129      6.1
CN1712300000000   17     123   Marshall County, IL                               2006         7,204        6,909        295      4.1
CN1712500000000   17     125   Mason County, IL                                  2006         7,436        6,982        454      6.1
CN1712700000000   17     127   Massac County, IL                                 2006         7,429        7,009        420      5.7
CN1712900000000   17     129   Menard County, IL                                 2006         6,933        6,641        292      4.2
CN1713100000000   17     131   Mercer County, IL                                 2006         8,981        8,474        507      5.6
CN1713300000000   17     133   Monroe County, IL                                 2006        17,995       17,259        736      4.1
CN1713500000000   17     135   Montgomery County, IL                             2006        13,544       12,670        874      6.5
CN1713700000000   17     137   Morgan County, IL                                 2006        17,654       16,758        896      5.1
CN1713900000000   17     139   Moultrie County, IL                               2006         8,128        7,829        299      3.7
CN1714100000000   17     141   Ogle County, IL                                   2006        27,213       25,780      1,433      5.3
CN1714300000000   17     143   Peoria County, IL                                 2006        94,655       90,441      4,214      4.5
CN1714500000000   17     145   Perry County, IL                                  2006        10,214        9,488        726      7.1
CN1714700000000   17     147   Piatt County, IL                                  2006         9,198        8,842        356      3.9
CN1714900000000   17     149   Pike County, IL                                   2006         8,687        8,293        394      4.5
CN1715100000000   17     151   Pope County, IL                                   2006         1,945        1,816        129      6.6
CN1715300000000   17     153   Pulaski County, IL                                2006         2,919        2,711        208      7.1
CN1715500000000   17     155   Putnam County, IL                                 2006         3,112        2,946        166      5.3
CN1715700000000   17     157   Randolph County, IL                               2006        15,335       14,577        758      4.9
CN1715900000000   17     159   Richland County, IL                               2006         7,624        7,255        369      4.8
CN1716100000000   17     161   Rock Island County, IL                            2006        78,833       75,225      3,608      4.6
CN1716300000000   17     163   St. Clair County, IL                              2006       123,476      115,910      7,566      6.1
CN1716500000000   17     165   Saline County, IL                                 2006        12,393       11,689        704      5.7
CN1716700000000   17     167   Sangamon County, IL                               2006       106,130      101,437      4,693      4.4
CN1716900000000   17     169   Schuyler County, IL                               2006         4,424        4,237        187      4.2
CN1717100000000   17     171   Scott County, IL                                  2006         2,776        2,623        153      5.5
CN1717300000000   17     173   Shelby County, IL                                 2006        11,111       10,565        546      4.9
CN1717500000000   17     175   Stark County, IL                                  2006         2,933        2,789        144      4.9
CN1717700000000   17     177   Stephenson County, IL                             2006        25,303       24,029      1,274      5.0
CN1717900000000   17     179   Tazewell County, IL                               2006        71,106       68,255      2,851      4.0
CN1718100000000   17     181   Union County, IL                                  2006         8,452        7,925        527      6.2
CN1718300000000   17     183   Vermilion County, IL                              2006        37,568       35,330      2,238      6.0
CN1718500000000   17     185   Wabash County, IL                                 2006         6,646        6,321        325      4.9
CN1718700000000   17     187   Warren County, IL                                 2006         9,003        8,572        431      4.8
CN1718900000000   17     189   Washington County, IL                             2006         8,450        8,108        342      4.0
CN1719100000000   17     191   Wayne County, IL                                  2006         8,179        7,811        368      4.5
CN1719300000000   17     193   White County, IL                                  2006         7,964        7,570        394      4.9
CN1719500000000   17     195   Whiteside County, IL                              2006        30,262       28,608      1,654      5.5
CN1719700000000   17     197   Will County, IL                                   2006       352,600      337,707     14,893      4.2
CN1719900000000   17     199   Williamson County, IL                             2006        35,394       33,640      1,754      5.0
