                               Labor Force Data by County, 2007 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN1321500000000   13     215   Muscogee County, GA                               2007        85,540       80,975      4,565      5.3
CN1321700000000   13     217   Newton County, GA                                 2007        46,384       43,896      2,488      5.4
CN1321900000000   13     219   Oconee County, GA                                 2007        18,006       17,458        548      3.0
CN1322100000000   13     221   Oglethorpe County, GA                             2007         7,722        7,418        304      3.9
CN1322300000000   13     223   Paulding County, GA                               2007        65,923       63,180      2,743      4.2
CN1322500000000   13     225   Peach County, GA                                  2007        11,528       10,885        643      5.6
CN1322700000000   13     227   Pickens County, GA                                2007        15,132       14,551        581      3.8
CN1322900000000   13     229   Pierce County, GA                                 2007         8,563        8,218        345      4.0
CN1323100000000   13     231   Pike County, GA                                   2007         8,068        7,718        350      4.3
CN1323300000000   13     233   Polk County, GA                                   2007        20,946       19,991        955      4.6
CN1323500000000   13     235   Pulaski County, GA                                2007         4,644        4,456        188      4.0
CN1323700000000   13     237   Putnam County, GA                                 2007        10,403        9,938        465      4.5
CN1323900000000   13     239   Quitman County, GA                                2007         1,059        1,001         58      5.5
CN1324100000000   13     241   Rabun County, GA                                  2007         7,275        6,838        437      6.0
CN1324300000000   13     243   Randolph County, GA                               2007         2,745        2,563        182      6.6
CN1324500000000   13     245   Richmond County, GA                               2007        90,857       85,179      5,678      6.2
CN1324700000000   13     247   Rockdale County, GA                               2007        40,331       38,267      2,064      5.1
CN1324900000000   13     249   Schley County, GA                                 2007         1,821        1,711        110      6.0
CN1325100000000   13     251   Screven County, GA                                2007         7,233        6,874        359      5.0
CN1325300000000   13     253   Seminole County, GA                               2007         3,988        3,765        223      5.6
CN1325500000000   13     255   Spalding County, GA                               2007        28,250       26,615      1,635      5.8
CN1325700000000   13     257   Stephens County, GA                               2007        13,579       12,905        674      5.0
CN1325900000000   13     259   Stewart County, GA                                2007         2,270        2,124        146      6.4
CN1326100000000   13     261   Sumter County, GA                                 2007        14,792       13,718      1,074      7.3
CN1326300000000   13     263   Talbot County, GA                                 2007         3,159        2,952        207      6.6
CN1326500000000   13     265   Taliaferro County, GA                             2007           849          780         69      8.1
CN1326700000000   13     267   Tattnall County, GA                               2007         9,136        8,689        447      4.9
CN1326900000000   13     269   Taylor County, GA                                 2007         3,330        3,130        200      6.0
CN1327100000000   13     271   Telfair County, GA                                2007         4,998        4,603        395      7.9
CN1327300000000   13     273   Terrell County, GA                                2007         4,427        4,157        270      6.1
CN1327500000000   13     275   Thomas County, GA                                 2007        22,964       22,000        964      4.2
CN1327700000000   13     277   Tift County, GA                                   2007        19,115       18,083      1,032      5.4
CN1327900000000   13     279   Toombs County, GA                                 2007        13,852       13,181        671      4.8
CN1328100000000   13     281   Towns County, GA                                  2007         6,017        5,790        227      3.8
CN1328300000000   13     283   Treutlen County, GA                               2007         2,712        2,552        160      5.9
CN1328500000000   13     285   Troup County, GA                                  2007        30,428       28,659      1,769      5.8
CN1328700000000   13     287   Turner County, GA                                 2007         4,941        4,605        336      6.8
CN1328900000000   13     289   Twiggs County, GA                                 2007         4,666        4,397        269      5.8
CN1329100000000   13     291   Union County, GA                                  2007        11,428       11,005        423      3.7
CN1329300000000   13     293   Upson County, GA                                  2007        12,006       11,220        786      6.5
CN1329500000000   13     295   Walker County, GA                                 2007        33,050       31,549      1,501      4.5
CN1329700000000   13     297   Walton County, GA                                 2007        41,047       39,123      1,924      4.7
CN1329900000000   13     299   Ware County, GA                                   2007        15,135       14,380        755      5.0
CN1330100000000   13     301   Warren County, GA                                 2007         2,454        2,266        188      7.7
CN1330300000000   13     303   Washington County, GA                             2007         8,327        7,846        481      5.8
CN1330500000000   13     305   Wayne County, GA                                  2007        12,064       11,396        668      5.5
CN1330700000000   13     307   Webster County, GA                                2007         1,245        1,188         57      4.6
CN1330900000000   13     309   Wheeler County, GA                                2007         2,964        2,808        156      5.3
CN1331100000000   13     311   White County, GA                                  2007        12,894       12,421        473      3.7
CN1331300000000   13     313   Whitfield County, GA                              2007        46,997       44,805      2,192      4.7
CN1331500000000   13     315   Wilcox County, GA                                 2007         3,301        3,103        198      6.0
CN1331700000000   13     317   Wilkes County, GA                                 2007         4,571        4,260        311      6.8
CN1331900000000   13     319   Wilkinson County, GA                              2007         4,580        4,327        253      5.5
CN1332100000000   13     321   Worth County, GA                                  2007        10,177        9,619        558      5.5
CN1500100000000   15     001   Hawaii County, HI                                 2007        84,602       81,714      2,888      3.4
CN1500300000000   15     003   Honolulu County/city, HI                          2007       441,731      430,553     11,178      2.5
CN1500700000000   15     007   Kauai County, HI                                  2007        32,606       31,761        845      2.6
CN1500900000000   15     009   Maui County, HI                                   2007        78,286       76,079      2,207      2.8
CN1600100000000   16     001   Ada County, ID                                    2007       195,656      190,582      5,074      2.6
CN1600300000000   16     003   Adams County, ID                                  2007         1,985        1,875        110      5.5
CN1600500000000   16     005   Bannock County, ID                                2007        41,054       39,872      1,182      2.9
CN1600700000000   16     007   Bear Lake County, ID                              2007         3,141        3,070         71      2.3
CN1600900000000   16     009   Benewah County, ID                                2007         4,031        3,793        238      5.9
CN1601100000000   16     011   Bingham County, ID                                2007        22,113       21,548        565      2.6
CN1601300000000   16     013   Blaine County, ID                                 2007        13,599       13,292        307      2.3
CN1601500000000   16     015   Boise County, ID                                  2007         3,554        3,437        117      3.3
CN1601700000000   16     017   Bonner County, ID                                 2007        20,511       19,750        761      3.7
CN1601900000000   16     019   Bonneville County, ID                             2007        50,002       48,931      1,071      2.1
CN1602100000000   16     021   Boundary County, ID                               2007         4,541        4,270        271      6.0
CN1602300000000   16     023   Butte County, ID                                  2007         1,362        1,329         33      2.4
CN1602500000000   16     025   Camas County, ID                                  2007           614          599         15      2.4
CN1602700000000   16     027   Canyon County, ID                                 2007        82,762       79,796      2,966      3.6
CN1602900000000   16     029   Caribou County, ID                                2007         3,840        3,734        106      2.8
CN1603100000000   16     031   Cassia County, ID                                 2007        10,731       10,403        328      3.1
CN1603300000000   16     033   Clark County, ID                                  2007           550          538         12      2.2
CN1603500000000   16     035   Clearwater County, ID                             2007         3,181        2,952        229      7.2
CN1603700000000   16     037   Custer County, ID                                 2007         2,314        2,238         76      3.3
CN1603900000000   16     039   Elmore County, ID                                 2007        11,181       10,757        424      3.8
CN1604100000000   16     041   Franklin County, ID                               2007         5,720        5,600        120      2.1
CN1604300000000   16     043   Fremont County, ID                                2007         5,740        5,559        181      3.2
CN1604500000000   16     045   Gem County, ID                                    2007         7,052        6,793        259      3.7
CN1604700000000   16     047   Gooding County, ID                                2007         8,754        8,571        183      2.1
CN1604900000000   16     049   Idaho County, ID                                  2007         7,030        6,685        345      4.9
CN1605100000000   16     051   Jefferson County, ID                              2007        11,056       10,795        261      2.4
CN1605300000000   16     053   Jerome County, ID                                 2007         9,769        9,500        269      2.8
CN1605500000000   16     055   Kootenai County, ID                               2007        69,001       66,783      2,218      3.2
CN1605700000000   16     057   Latah County, ID                                  2007        16,906       16,456        450      2.7
CN1605900000000   16     059   Lemhi County, ID                                  2007         3,719        3,555        164      4.4
CN1606100000000   16     061   Lewis County, ID                                  2007         1,693        1,650         43      2.5
CN1606300000000   16     063   Lincoln County, ID                                2007         2,548        2,464         84      3.3
CN1606500000000   16     065   Madison County, ID                                2007        16,353       16,009        344      2.1
CN1606700000000   16     067   Minidoka County, ID                               2007         9,988        9,612        376      3.8
CN1606900000000   16     069   Nez Perce County, ID                              2007        18,901       18,349        552      2.9
CN1607100000000   16     071   Oneida County, ID                                 2007         2,368        2,328         40      1.7
CN1607300000000   16     073   Owyhee County, ID                                 2007         4,464        4,381         83      1.9
CN1607500000000   16     075   Payette County, ID                                2007        10,454       10,028        426      4.1
CN1607700000000   16     077   Power County, ID                                  2007         3,729        3,585        144      3.9
CN1607900000000   16     079   Shoshone County, ID                               2007         5,822        5,526        296      5.1
CN1608100000000   16     081   Teton County, ID                                  2007         5,040        4,958         82      1.6
CN1608300000000   16     083   Twin Falls County, ID                             2007        37,528       36,523      1,005      2.7
CN1608500000000   16     085   Valley County, ID                                 2007         4,986        4,788        198      4.0
CN1608700000000   16     087   Washington County, ID                             2007         4,657        4,468        189      4.1
CN1700100000000   17     001   Adams County, IL                                  2007        39,286       37,672      1,614      4.1
CN1700300000000   17     003   Alexander County, IL                              2007         3,261        2,978        283      8.7
CN1700500000000   17     005   Bond County, IL                                   2007         8,705        8,229        476      5.5
CN1700700000000   17     007   Boone County, IL                                  2007        26,585       24,741      1,844      6.9
CN1700900000000   17     009   Brown County, IL                                  2007         3,447        3,347        100      2.9
CN1701100000000   17     011   Bureau County, IL                                 2007        19,343       18,348        995      5.1
CN1701300000000   17     013   Calhoun County, IL                                2007         2,638        2,455        183      6.9
CN1701500000000   17     015   Carroll County, IL                                2007         8,701        8,239        462      5.3
CN1701700000000   17     017   Cass County, IL                                   2007         7,650        7,303        347      4.5
CN1701900000000   17     019   Champaign County, IL                              2007       104,263       99,635      4,628      4.4
CN1702100000000   17     021   Christian County, IL                              2007        17,859       16,916        943      5.3
CN1702300000000   17     023   Clark County, IL                                  2007         8,913        8,391        522      5.9
CN1702500000000   17     025   Clay County, IL                                   2007         6,951        6,545        406      5.8
CN1702700000000   17     027   Clinton County, IL                                2007        19,200       18,244        956      5.0
CN1702900000000   17     029   Coles County, IL                                  2007        27,744       26,463      1,281      4.6
CN1703100000000   17     031   Cook County, IL                                   2007     2,627,426    2,490,758    136,668      5.2
CN1703300000000   17     033   Crawford County, IL                               2007         9,749        9,189        560      5.7
CN1703500000000   17     035   Cumberland County, IL                             2007         5,762        5,453        309      5.4
CN1703700000000   17     037   DeKalb County, IL                                 2007        58,697       56,015      2,682      4.6
CN1703900000000   17     039   De Witt County, IL                                2007         8,538        8,102        436      5.1
CN1704100000000   17     041   Douglas County, IL                                2007        10,476       10,004        472      4.5
CN1704300000000   17     043   DuPage County, IL                                 2007       532,459      512,122     20,337      3.8
CN1704500000000   17     045   Edgar County, IL                                  2007        10,533        9,962        571      5.4
CN1704700000000   17     047   Edwards County, IL                                2007         3,430        3,253        177      5.2
CN1704900000000   17     049   Effingham County, IL                              2007        18,713       17,911        802      4.3
CN1705100000000   17     051   Fayette County, IL                                2007        10,273        9,592        681      6.6
CN1705300000000   17     053   Ford County, IL                                   2007         7,292        6,911        381      5.2
CN1705500000000   17     055   Franklin County, IL                               2007        18,163       16,664      1,499      8.3
CN1705700000000   17     057   Fulton County, IL                                 2007        17,792       16,800        992      5.6
CN1705900000000   17     059   Gallatin County, IL                               2007         2,647        2,475        172      6.5
CN1706100000000   17     061   Greene County, IL                                 2007         7,127        6,752        375      5.3
CN1706300000000   17     063   Grundy County, IL                                 2007        25,866       24,405      1,461      5.6
CN1706500000000   17     065   Hamilton County, IL                               2007         4,280        4,027        253      5.9
CN1706700000000   17     067   Hancock County, IL                                2007         9,906        9,340        566      5.7
CN1706900000000   17     069   Hardin County, IL                                 2007         1,703        1,557        146      8.6
CN1707100000000   17     071   Henderson County, IL                              2007         4,029        3,802        227      5.6
CN1707300000000   17     073   Henry County, IL                                  2007        27,615       26,215      1,400      5.1
CN1707500000000   17     075   Iroquois County, IL                               2007        16,692       15,811        881      5.3
CN1707700000000   17     077   Jackson County, IL                                2007        32,898       31,302      1,596      4.9
CN1707900000000   17     079   Jasper County, IL                                 2007         5,168        4,887        281      5.4
CN1708100000000   17     081   Jefferson County, IL                              2007        21,199       20,096      1,103      5.2
CN1708300000000   17     083   Jersey County, IL                                 2007        11,779       11,107        672      5.7
CN1708500000000   17     085   Jo Daviess County, IL                             2007        13,676       13,093        583      4.3
CN1708700000000   17     087   Johnson County, IL                                2007         5,250        4,900        350      6.7
CN1708900000000   17     089   Kane County, IL                                   2007       267,291      254,543     12,748      4.8
CN1709100000000   17     091   Kankakee County, IL                               2007        55,506       51,821      3,685      6.6
CN1709300000000   17     093   Kendall County, IL                                2007        55,969       53,578      2,391      4.3
CN1709500000000   17     095   Knox County, IL                                   2007        25,439       24,090      1,349      5.3
CN1709700000000   17     097   Lake County, IL                                   2007       369,548      350,795     18,753      5.1
CN1709900000000   17     099   LaSalle County, IL                                2007        58,810       55,100      3,710      6.3
CN1710100000000   17     101   Lawrence County, IL                               2007         8,357        7,933        424      5.1
CN1710300000000   17     103   Lee County, IL                                    2007        18,481       17,494        987      5.3
CN1710500000000   17     105   Livingston County, IL                             2007        19,521       18,603        918      4.7
CN1710700000000   17     107   Logan County, IL                                  2007        13,432       12,750        682      5.1
CN1710900000000   17     109   McDonough County, IL                              2007        17,151       16,382        769      4.5
CN1711100000000   17     111   McHenry County, IL                                2007       179,690      171,972      7,718      4.3
CN1711300000000   17     113   McLean County, IL                                 2007        89,780       86,225      3,555      4.0
CN1711500000000   17     115   Macon County, IL                                  2007        54,205       50,986      3,219      5.9
CN1711700000000   17     117   Macoupin County, IL                               2007        24,652       23,105      1,547      6.3
CN1711900000000   17     119   Madison County, IL                                2007       139,954      132,025      7,929      5.7
CN1712100000000   17     121   Marion County, IL                                 2007        18,779       17,516      1,263      6.7
CN1712300000000   17     123   Marshall County, IL                               2007         7,286        6,950        336      4.6
CN1712500000000   17     125   Mason County, IL                                  2007         7,375        6,867        508      6.9
CN1712700000000   17     127   Massac County, IL                                 2007         7,612        7,161        451      5.9
CN1712900000000   17     129   Menard County, IL                                 2007         6,922        6,598        324      4.7
CN1713100000000   17     131   Mercer County, IL                                 2007         8,924        8,415        509      5.7
CN1713300000000   17     133   Monroe County, IL                                 2007        18,459       17,634        825      4.5
CN1713500000000   17     135   Montgomery County, IL                             2007        13,584       12,645        939      6.9
CN1713700000000   17     137   Morgan County, IL                                 2007        17,967       17,038        929      5.2
CN1713900000000   17     139   Moultrie County, IL                               2007         8,121        7,810        311      3.8
CN1714100000000   17     141   Ogle County, IL                                   2007        27,820       26,191      1,629      5.9
CN1714300000000   17     143   Peoria County, IL                                 2007        97,018       92,303      4,715      4.9
CN1714500000000   17     145   Perry County, IL                                  2007         9,977        9,109        868      8.7
CN1714700000000   17     147   Piatt County, IL                                  2007         9,008        8,647        361      4.0
CN1714900000000   17     149   Pike County, IL                                   2007         8,728        8,309        419      4.8
CN1715100000000   17     151   Pope County, IL                                   2007         1,963        1,819        144      7.3
CN1715300000000   17     153   Pulaski County, IL                                2007         2,928        2,708        220      7.5
CN1715500000000   17     155   Putnam County, IL                                 2007         3,211        3,015        196      6.1
CN1715700000000   17     157   Randolph County, IL                               2007        15,608       14,750        858      5.5
CN1715900000000   17     159   Richland County, IL                               2007         7,774        7,390        384      4.9
CN1716100000000   17     161   Rock Island County, IL                            2007        79,726       75,927      3,799      4.8
CN1716300000000   17     163   St. Clair County, IL                              2007       124,810      116,788      8,022      6.4
CN1716500000000   17     165   Saline County, IL                                 2007        12,665       11,811        854      6.7
CN1716700000000   17     167   Sangamon County, IL                               2007       107,138      102,091      5,047      4.7
CN1716900000000   17     169   Schuyler County, IL                               2007         4,411        4,223        188      4.3
CN1717100000000   17     171   Scott County, IL                                  2007         2,769        2,619        150      5.4
CN1717300000000   17     173   Shelby County, IL                                 2007        11,171       10,604        567      5.1
CN1717500000000   17     175   Stark County, IL                                  2007         2,981        2,821        160      5.4
CN1717700000000   17     177   Stephenson County, IL                             2007        25,347       23,983      1,364      5.4
CN1717900000000   17     179   Tazewell County, IL                               2007        73,055       69,792      3,263      4.5
CN1718100000000   17     181   Union County, IL                                  2007         8,381        7,777        604      7.2
CN1718300000000   17     183   Vermilion County, IL                              2007        37,599       35,156      2,443      6.5
CN1718500000000   17     185   Wabash County, IL                                 2007         6,391        6,022        369      5.8
CN1718700000000   17     187   Warren County, IL                                 2007         9,158        8,726        432      4.7
CN1718900000000   17     189   Washington County, IL                             2007         8,485        8,076        409      4.8
CN1719100000000   17     191   Wayne County, IL                                  2007         8,378        7,961        417      5.0
CN1719300000000   17     193   White County, IL                                  2007         7,974        7,543        431      5.4
CN1719500000000   17     195   Whiteside County, IL                              2007        30,672       28,955      1,717      5.6
CN1719700000000   17     197   Will County, IL                                   2007       363,027      345,864     17,163      4.7
CN1719900000000   17     199   Williamson County, IL                             2007        36,104       33,649      2,455      6.8
CN1720100000000   17     201   Winnebago County, IL                              2007       148,138      138,800      9,338      6.3
CN1720300000000   17     203   Woodford County, IL                               2007        21,342       20,566        776      3.6
CN1800100000000   18     001   Adams County, IN                                  2007        16,073       15,380        693      4.3
CN1800300000000   18     003   Allen County, IN                                  2007       181,992      173,253      8,739      4.8
CN1800500000000   18     005   Bartholomew County, IN                            2007        38,813       37,405      1,408      3.6
CN1800700000000   18     007   Benton County, IN                                 2007         4,367        4,174        193      4.4
CN1800900000000   18     009   Blackford County, IN                              2007         6,596        6,213        383      5.8
CN1801100000000   18     011   Boone County, IN                                  2007        28,155       27,176        979      3.5
CN1801300000000   18     013   Brown County, IN                                  2007         7,667        7,329        338      4.4
CN1801500000000   18     015   Carroll County, IN                                2007         9,996        9,587        409      4.1
CN1801700000000   18     017   Cass County, IN                                   2007        18,805       17,877        928      4.9
CN1801900000000   18     019   Clark County, IN                                  2007        55,531       53,102      2,429      4.4
CN1802100000000   18     021   Clay County, IN                                   2007        12,970       12,213        757      5.8
CN1802300000000   18     023   Clinton County, IN                                2007        16,887       16,120        767      4.5
CN1802500000000   18     025   Crawford County, IN                               2007         5,275        4,953        322      6.1
CN1802700000000   18     027   Daviess County, IN                                2007        15,228       14,758        470      3.1
CN1802900000000   18     029   Dearborn County, IN                               2007        26,279       24,944      1,335      5.1
CN1803100000000   18     031   Decatur County, IN                                2007        12,397       11,830        567      4.6
CN1803300000000   18     033   DeKalb County, IN                                 2007        20,845       19,695      1,150      5.5
CN1803500000000   18     035   Delaware County, IN                               2007        55,530       52,570      2,960      5.3
CN1803700000000   18     037   Dubois County, IN                                 2007        22,303       21,613        690      3.1
CN1803900000000   18     039   Elkhart County, IN                                2007       102,020       97,306      4,714      4.6
CN1804100000000   18     041   Fayette County, IN                                2007        10,506        9,740        766      7.3
CN1804300000000   18     043   Floyd County, IN                                  2007        38,217       36,619      1,598      4.2
CN1804500000000   18     045   Fountain County, IN                               2007         8,713        8,345        368      4.2
CN1804700000000   18     047   Franklin County, IN                               2007        11,869       11,210        659      5.6
CN1804900000000   18     049   Fulton County, IN                                 2007        10,437        9,929        508      4.9
CN1805100000000   18     051   Gibson County, IN                                 2007        16,878       16,101        777      4.6
CN1805300000000   18     053   Grant County, IN                                  2007        31,906       29,929      1,977      6.2
CN1805500000000   18     055   Greene County, IN                                 2007        15,922       15,100        822      5.2
CN1805700000000   18     057   Hamilton County, IN                               2007       141,719      137,533      4,186      3.0
CN1805900000000   18     059   Hancock County, IN                                2007        36,070       34,701      1,369      3.8
CN1806100000000   18     061   Harrison County, IN                               2007        19,546       18,662        884      4.5
CN1806300000000   18     063   Hendricks County, IN                              2007        72,923       70,517      2,406      3.3
CN1806500000000   18     065   Henry County, IN                                  2007        22,626       21,306      1,320      5.8
CN1806700000000   18     067   Howard County, IN                                 2007        37,857       35,760      2,097      5.5
CN1806900000000   18     069   Huntington County, IN                             2007        20,165       19,203        962      4.8
CN1807100000000   18     071   Jackson County, IN                                2007        22,046       21,177        869      3.9
CN1807300000000   18     073   Jasper County, IN                                 2007        15,620       14,874        746      4.8
CN1807500000000   18     075   Jay County, IN                                    2007        11,690       11,179        511      4.4
CN1807700000000   18     077   Jefferson County, IN                              2007        17,202       16,352        850      4.9
CN1807900000000   18     079   Jennings County, IN                               2007        13,762       13,051        711      5.2
CN1808100000000   18     081   Johnson County, IN                                2007        73,718       71,122      2,596      3.5
CN1808300000000   18     083   Knox County, IN                                   2007        19,862       19,060        802      4.0
CN1808500000000   18     085   Kosciusko County, IN                              2007        41,374       39,535      1,839      4.4
CN1808700000000   18     087   LaGrange County, IN                               2007        17,148       16,304        844      4.9
CN1808900000000   18     089   Lake County, IN                                   2007       227,718      215,852     11,866      5.2
CN1809100000000   18     091   LaPorte County, IN                                2007        52,951       50,250      2,701      5.1
CN1809300000000   18     093   Lawrence County, IN                               2007        22,292       20,834      1,458      6.5
CN1809500000000   18     095   Madison County, IN                                2007        60,976       57,080      3,896      6.4
CN1809700000000   18     097   Marion County, IN                                 2007       463,314      442,160     21,154      4.6
CN1809900000000   18     099   Marshall County, IN                               2007        22,955       21,838      1,117      4.9
CN1810100000000   18     101   Martin County, IN                                 2007         5,169        4,966        203      3.9
CN1810300000000   18     103   Miami County, IN                                  2007        16,583       15,636        947      5.7
CN1810500000000   18     105   Monroe County, IN                                 2007        69,154       66,556      2,598      3.8
CN1810700000000   18     107   Montgomery County, IN                             2007        19,386       18,633        753      3.9
CN1810900000000   18     109   Morgan County, IN                                 2007        37,068       35,509      1,559      4.2
CN1811100000000   18     111   Newton County, IN                                 2007         7,017        6,646        371      5.3
CN1811300000000   18     113   Noble County, IN                                  2007        23,326       22,050      1,276      5.5
CN1811500000000   18     115   Ohio County, IN                                   2007         3,048        2,896        152      5.0
CN1811700000000   18     117   Orange County, IN                                 2007        10,529        9,984        545      5.2
CN1811900000000   18     119   Owen County, IN                                   2007        11,271       10,712        559      5.0
CN1812100000000   18     121   Parke County, IN                                  2007         8,082        7,677        405      5.0
CN1812300000000   18     123   Perry County, IN                                  2007         9,774        9,337        437      4.5
CN1812500000000   18     125   Pike County, IN                                   2007         6,049        5,787        262      4.3
CN1812700000000   18     127   Porter County, IN                                 2007        83,657       80,428      3,229      3.9
CN1812900000000   18     129   Posey County, IN                                  2007        13,458       12,881        577      4.3
CN1813100000000   18     131   Pulaski County, IN                                2007         6,849        6,562        287      4.2
CN1813300000000   18     133   Putnam County, IN                                 2007        17,642       16,692        950      5.4
CN1813500000000   18     135   Randolph County, IN                               2007        12,746       12,022        724      5.7
CN1813700000000   18     137   Ripley County, IN                                 2007        14,009       13,369        640      4.6
CN1813900000000   18     139   Rush County, IN                                   2007         9,515        9,080        435      4.6
CN1814100000000   18     141   St. Joseph County, IN                             2007       133,726      127,138      6,588      4.9
CN1814300000000   18     143   Scott County, IN                                  2007        11,131       10,543        588      5.3
CN1814500000000   18     145   Shelby County, IN                                 2007        23,748       22,708      1,040      4.4
CN1814700000000   18     147   Spencer County, IN                                2007        10,500       10,059        441      4.2
CN1814900000000   18     149   Starke County, IN                                 2007        10,528        9,901        627      6.0
CN1815100000000   18     151   Steuben County, IN                                2007        16,612       15,610      1,002      6.0
CN1815300000000   18     153   Sullivan County, IN                               2007         8,983        8,483        500      5.6
CN1815500000000   18     155   Switzerland County, IN                            2007         5,727        5,503        224      3.9
CN1815700000000   18     157   Tippecanoe County, IN                             2007        82,083       78,815      3,268      4.0
CN1815900000000   18     159   Tipton County, IN                                 2007         7,764        7,399        365      4.7
CN1816100000000   18     161   Union County, IN                                  2007         3,644        3,472        172      4.7
CN1816300000000   18     163   Vanderburgh County, IN                            2007        91,458       87,133      4,325      4.7
CN1816500000000   18     165   Vermillion County, IN                             2007         7,946        7,497        449      5.7
CN1816700000000   18     167   Vigo County, IN                                   2007        50,477       47,784      2,693      5.3
CN1816900000000   18     169   Wabash County, IN                                 2007        17,113       16,281        832      4.9
CN1817100000000   18     171   Warren County, IN                                 2007         5,026        4,863        163      3.2
CN1817300000000   18     173   Warrick County, IN                                2007        30,703       29,501      1,202      3.9
CN1817500000000   18     175   Washington County, IN                             2007        14,110       13,366        744      5.3
CN1817700000000   18     177   Wayne County, IN                                  2007        34,040       32,197      1,843      5.4
CN1817900000000   18     179   Wells County, IN                                  2007        14,773       14,156        617      4.2
CN1818100000000   18     181   White County, IN                                  2007        12,373       11,823        550      4.4
CN1818300000000   18     183   Whitley County, IN                                2007        17,861       17,057        804      4.5
CN1900100000000   19     001   Adair County, IA                                  2007         4,415        4,258        157      3.6
CN1900300000000   19     003   Adams County, IA                                  2007         2,107        2,018         89      4.2
CN1900500000000   19     005   Allamakee County, IA                              2007         8,193        7,796        397      4.8
CN1900700000000   19     007   Appanoose County, IA                              2007         5,982        5,566        416      7.0
CN1900900000000   19     009   Audubon County, IA                                2007         3,288        3,157        131      4.0
CN1901100000000   19     011   Benton County, IA                                 2007        14,321       13,753        568      4.0
CN1901300000000   19     013   Black Hawk County, IA                             2007        72,940       70,167      2,773      3.8
CN1901500000000   19     015   Boone County, IA                                  2007        15,536       15,019        517      3.3
CN1901700000000   19     017   Bremer County, IA                                 2007        13,877       13,437        440      3.2
CN1901900000000   19     019   Buchanan County, IA                               2007        11,069       10,599        470      4.2
CN1902100000000   19     021   Buena Vista County, IA                            2007        10,423       10,087        336      3.2
CN1902300000000   19     023   Butler County, IA                                 2007         8,289        7,951        338      4.1
CN1902500000000   19     025   Calhoun County, IA                                2007         5,232        5,059        173      3.3
CN1902700000000   19     027   Carroll County, IA                                2007        12,279       11,950        329      2.7
CN1902900000000   19     029   Cass County, IA                                   2007         7,631        7,310        321      4.2
CN1903100000000   19     031   Cedar County, IA                                  2007        10,937       10,576        361      3.3
CN1903300000000   19     033   Cerro Gordo County, IA                            2007        25,736       24,711      1,025      4.0
CN1903500000000   19     035   Cherokee County, IA                               2007         6,647        6,402        245      3.7
CN1903700000000   19     037   Chickasaw County, IA                              2007         6,558        6,280        278      4.2
CN1903900000000   19     039   Clarke County, IA                                 2007         4,842        4,638        204      4.2
CN1904100000000   19     041   Clay County, IA                                   2007         9,789        9,478        311      3.2
CN1904300000000   19     043   Clayton County, IA                                2007         9,777        9,297        480      4.9
CN1904500000000   19     045   Clinton County, IA                                2007        27,539       26,493      1,046      3.8
CN1904700000000   19     047   Crawford County, IA                               2007         9,334        9,020        314      3.4
CN1904900000000   19     049   Dallas County, IA                                 2007        32,654       31,702        952      2.9
CN1905100000000   19     051   Davis County, IA                                  2007         4,096        3,907        189      4.6
CN1905300000000   19     053   Decatur County, IA                                2007         4,210        4,037        173      4.1
CN1905500000000   19     055   Delaware County, IA                               2007        10,806       10,416        390      3.6
CN1905700000000   19     057   Des Moines County, IA                             2007        21,143       20,189        954      4.5
CN1905900000000   19     059   Dickinson County, IA                              2007         9,778        9,389        389      4.0
CN1906100000000   19     061   Dubuque County, IA                                2007        52,220       50,108      2,112      4.0
CN1906300000000   19     063   Emmet County, IA                                  2007         5,949        5,726        223      3.7
CN1906500000000   19     065   Fayette County, IA                                2007        10,941       10,453        488      4.5
CN1906700000000   19     067   Floyd County, IA                                  2007         8,742        8,345        397      4.5
CN1906900000000   19     069   Franklin County, IA                               2007         5,984        5,770        214      3.6
CN1907100000000   19     071   Fremont County, IA                                2007         3,973        3,809        164      4.1
CN1907300000000   19     073   Greene County, IA                                 2007         5,006        4,826        180      3.6
CN1907500000000   19     075   Grundy County, IA                                 2007         6,828        6,607        221      3.2
CN1907700000000   19     077   Guthrie County, IA                                2007         5,877        5,649        228      3.9
CN1907900000000   19     079   Hamilton County, IA                               2007         8,673        8,391        282      3.3
CN1908100000000   19     081   Hancock County, IA                                2007         6,059        5,827        232      3.8
CN1908300000000   19     083   Hardin County, IA                                 2007         9,088        8,737        351      3.9
CN1908500000000   19     085   Harrison County, IA                               2007         7,807        7,475        332      4.3
