                               Labor Force Data by County, 2010 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN3116900000000   31     169   Thayer County, NE                                 2010         2,838        2,732        106      3.7
CN3117100000000   31     171   Thomas County, NE                                 2010           352          332         20      5.7
CN3117300000000   31     173   Thurston County, NE                               2010         3,156        2,869        287      9.1
CN3117500000000   31     175   Valley County, NE                                 2010         2,568        2,473         95      3.7
CN3117700000000   31     177   Washington County, NE                             2010        11,105       10,567        538      4.8
CN3117900000000   31     179   Wayne County, NE                                  2010         5,570        5,360        210      3.8
CN3118100000000   31     181   Webster County, NE                                2010         1,811        1,729         82      4.5
CN3118300000000   31     183   Wheeler County, NE                                2010           458          439         19      4.1
CN3118500000000   31     185   York County, NE                                   2010         7,132        6,788        344      4.8
CN3200100000000   32     001   Churchill County, NV                              2010        13,613       12,159      1,454     10.7
CN3200300000000   32     003   Clark County, NV                                  2010       998,437      856,972    141,465     14.2
CN3200500000000   32     005   Douglas County, NV                                2010        22,672       19,364      3,308     14.6
CN3200700000000   32     007   Elko County, NV                                   2010        29,128       26,973      2,155      7.4
CN3200900000000   32     009   Esmeralda County, NV                              2010           555          516         39      7.0
CN3201100000000   32     011   Eureka County, NV                                 2010         1,087        1,004         83      7.6
CN3201300000000   32     013   Humboldt County, NV                               2010         9,264        8,507        757      8.2
CN3201500000000   32     015   Lander County, NV                                 2010         4,293        3,987        306      7.1
CN3201700000000   32     017   Lincoln County, NV                                2010         1,797        1,570        227     12.6
CN3201900000000   32     019   Lyon County, NV                                   2010        23,433       19,240      4,193     17.9
CN3202100000000   32     021   Mineral County, NV                                2010         2,512        2,160        352     14.0
CN3202300000000   32     023   Nye County, NV                                    2010        18,193       15,185      3,008     16.5
CN3202700000000   32     027   Pershing County, NV                               2010         2,731        2,431        300     11.0
CN3202900000000   32     029   Storey County, NV                                 2010         2,272        1,945        327     14.4
CN3203100000000   32     031   Washoe County, NV                                 2010       227,033      197,219     29,814     13.1
CN3203300000000   32     033   White Pine County, NV                             2010         5,257        4,791        466      8.9
CN3251000000000   32     510   Carson City, NV                                   2010        29,327       25,495      3,832     13.1
CN3300100000000   33     001   Belknap County, NH                                2010        31,955       29,826      2,129      6.7
CN3300300000000   33     003   Carroll County, NH                                2010        25,435       23,916      1,519      6.0
CN3300500000000   33     005   Cheshire County, NH                               2010        41,128       38,664      2,464      6.0
CN3300700000000   33     007   Coos County, NH                                   2010        16,349       15,045      1,304      8.0
CN3300900000000   33     009   Grafton County, NH                                2010        48,726       46,261      2,465      5.1
CN3301100000000   33     011   Hillsborough County, NH                           2010       228,681      214,140     14,541      6.4
CN3301300000000   33     013   Merrimack County, NH                              2010        80,250       75,747      4,503      5.6
CN3301500000000   33     015   Rockingham County, NH                             2010       174,388      163,316     11,072      6.3
CN3301700000000   33     017   Strafford County, NH                              2010        69,520       65,410      4,110      5.9
CN3301900000000   33     019   Sullivan County, NH                               2010        22,673       21,364      1,309      5.8
CN3400100000000   34     001   Atlantic County, NJ                               2010       137,004      119,555     17,449     12.7
CN3400300000000   34     003   Bergen County, NJ                                 2010       475,652      435,940     39,712      8.3
CN3400500000000   34     005   Burlington County, NJ                             2010       242,415      220,292     22,123      9.1
CN3400700000000   34     007   Camden County, NJ                                 2010       268,875      239,809     29,066     10.8
CN3400900000000   34     009   Cape May County, NJ                               2010        58,396       51,254      7,142     12.2
CN3401100000000   34     011   Cumberland County, NJ                             2010        71,181       61,495      9,686     13.6
CN3401300000000   34     013   Essex County, NJ                                  2010       369,925      328,916     41,009     11.1
CN3401500000000   34     015   Gloucester County, NJ                             2010       158,789      142,606     16,183     10.2
CN3401700000000   34     017   Hudson County, NJ                                 2010       310,469      276,912     33,557     10.8
CN3401900000000   34     019   Hunterdon County, NJ                              2010        71,189       66,078      5,111      7.2
CN3402100000000   34     021   Mercer County, NJ                                 2010       206,610      190,282     16,328      7.9
CN3402300000000   34     023   Middlesex County, NJ                              2010       435,841      397,918     37,923      8.7
CN3402500000000   34     025   Monmouth County, NJ                               2010       329,025      300,026     28,999      8.8
CN3402700000000   34     027   Morris County, NJ                                 2010       272,652      252,628     20,024      7.3
CN3402900000000   34     029   Ocean County, NJ                                  2010       266,533      239,301     27,232     10.2
CN3403100000000   34     031   Passaic County, NJ                                2010       244,469      216,079     28,390     11.6
CN3403300000000   34     033   Salem County, NJ                                  2010        31,606       27,954      3,652     11.6
CN3403500000000   34     035   Somerset County, NJ                               2010       180,059      166,463     13,596      7.6
CN3403700000000   34     037   Sussex County, NJ                                 2010        83,756       75,749      8,007      9.6
CN3403900000000   34     039   Union County, NJ                                  2010       274,800      248,171     26,629      9.7
CN3404100000000   34     041   Warren County, NJ                                 2010        59,246       53,728      5,518      9.3
CN3500100000000   35     001   Bernalillo County, NM                             2010       306,831      282,196     24,635      8.0
CN3500300000000   35     003   Catron County, NM                                 2010         1,575        1,432        143      9.1
CN3500500000000   35     005   Chaves County, NM                                 2010        27,067       24,991      2,076      7.7
CN3500600000000   35     006   Cibola County, NM                                 2010        12,245       11,353        892      7.3
CN3500700000000   35     007   Colfax County, NM                                 2010         6,529        5,996        533      8.2
CN3500900000000   35     009   Curry County, NM                                  2010        21,520       20,387      1,133      5.3
CN3501100000000   35     011   De Baca County, NM                                2010           830          784         46      5.5
CN3501300000000   35     013   Dona Ana County, NM                               2010        91,897       84,818      7,079      7.7
CN3501500000000   35     015   Eddy County, NM                                   2010        28,435       26,827      1,608      5.7
CN3501700000000   35     017   Grant County, NM                                  2010        11,461       10,294      1,167     10.2
CN3501900000000   35     019   Guadalupe County, NM                              2010         1,755        1,580        175     10.0
CN3502100000000   35     021   Harding County, NM                                2010           380          362         18      4.7
CN3502300000000   35     023   Hidalgo County, NM                                2010         2,633        2,442        191      7.3
CN3502500000000   35     025   Lea County, NM                                    2010        27,995       25,949      2,046      7.3
CN3502700000000   35     027   Lincoln County, NM                                2010        10,788       10,107        681      6.3
CN3502800000000   35     028   Los Alamos County, NM                             2010        10,078        9,743        335      3.3
CN3502900000000   35     029   Luna County, NM                                   2010        12,498       10,290      2,208     17.7
CN3503100000000   35     031   McKinley County, NM                               2010        26,962       24,515      2,447      9.1
CN3503300000000   35     033   Mora County, NM                                   2010         1,979        1,689        290     14.7
CN3503500000000   35     035   Otero County, NM                                  2010        25,924       24,150      1,774      6.8
CN3503700000000   35     037   Quay County, NM                                   2010         3,941        3,619        322      8.2
CN3503900000000   35     039   Rio Arriba County, NM                             2010        19,938       18,313      1,625      8.2
CN3504100000000   35     041   Roosevelt County, NM                              2010         9,248        8,736        512      5.5
CN3504300000000   35     043   Sandoval County, NM                               2010        56,241       51,357      4,884      8.7
CN3504500000000   35     045   San Juan County, NM                               2010        55,465       50,462      5,003      9.0
CN3504700000000   35     047   San Miguel County, NM                             2010        13,131       12,075      1,056      8.0
CN3504900000000   35     049   Santa Fe County, NM                               2010        75,901       70,986      4,915      6.5
CN3505100000000   35     051   Sierra County, NM                                 2010         5,930        5,563        367      6.2
CN3505300000000   35     053   Socorro County, NM                                2010         9,331        8,806        525      5.6
CN3505500000000   35     055   Taos County, NM                                   2010        17,302       15,673      1,629      9.4
CN3505700000000   35     057   Torrance County, NM                               2010         6,584        5,936        648      9.8
CN3505900000000   35     059   Union County, NM                                  2010         1,914        1,791        123      6.4
CN3506100000000   35     061   Valencia County, NM                               2010        31,209       28,284      2,925      9.4
CN3600100000000   36     001   Albany County, NY                                 2010       156,572      145,391     11,181      7.1
CN3600300000000   36     003   Allegany County, NY                               2010        24,353       22,126      2,227      9.1
CN3600500000000   36     005   Bronx County, NY                                  2010       546,583      476,734     69,849     12.8
CN3600700000000   36     007   Broome County, NY                                 2010        95,898       87,299      8,599      9.0
CN3600900000000   36     009   Cattaraugus County, NY                            2010        41,304       37,540      3,764      9.1
CN3601100000000   36     011   Cayuga County, NY                                 2010        41,126       37,660      3,466      8.4
CN3601300000000   36     013   Chautauqua County, NY                             2010        64,858       59,118      5,740      8.9
CN3601500000000   36     015   Chemung County, NY                                2010        40,838       37,342      3,496      8.6
CN3601700000000   36     017   Chenango County, NY                               2010        24,258       22,053      2,205      9.1
CN3601900000000   36     019   Clinton County, NY                                2010        39,166       35,146      4,020     10.3
CN3602100000000   36     021   Columbia County, NY                               2010        30,774       28,425      2,349      7.6
CN3602300000000   36     023   Cortland County, NY                               2010        24,200       22,000      2,200      9.1
CN3602500000000   36     025   Delaware County, NY                               2010        22,105       20,130      1,975      8.9
CN3602700000000   36     027   Dutchess County, NY                               2010       146,725      135,247     11,478      7.8
CN3602900000000   36     029   Erie County, NY                                   2010       466,301      427,480     38,821      8.3
CN3603100000000   36     031   Essex County, NY                                  2010        18,082       16,356      1,726      9.5
CN3603300000000   36     033   Franklin County, NY                               2010        22,749       20,673      2,076      9.1
CN3603500000000   36     035   Fulton County, NY                                 2010        27,217       24,437      2,780     10.2
CN3603700000000   36     037   Genesee County, NY                                2010        32,644       30,085      2,559      7.8
CN3603900000000   36     039   Greene County, NY                                 2010        24,037       21,955      2,082      8.7
CN3604100000000   36     041   Hamilton County, NY                               2010         2,974        2,724        250      8.4
CN3604300000000   36     043   Herkimer County, NY                               2010        31,444       28,757      2,687      8.5
CN3604500000000   36     045   Jefferson County, NY                              2010        49,807       45,046      4,761      9.6
CN3604700000000   36     047   Kings County, NY                                  2010     1,123,305    1,007,807    115,498     10.3
CN3604900000000   36     049   Lewis County, NY                                  2010        12,622       11,452      1,170      9.3
CN3605100000000   36     051   Livingston County, NY                             2010        32,516       29,744      2,772      8.5
CN3605300000000   36     053   Madison County, NY                                2010        36,378       33,345      3,033      8.3
CN3605500000000   36     055   Monroe County, NY                                 2010       370,765      340,872     29,893      8.1
CN3605700000000   36     057   Montgomery County, NY                             2010        24,043       21,637      2,406     10.0
CN3605900000000   36     059   Nassau County, NY                                 2010       688,309      639,362     48,947      7.1
CN3606100000000   36     061   New York County, NY                               2010       925,096      850,338     74,758      8.1
CN3606300000000   36     063   Niagara County, NY                                2010       112,135      101,754     10,381      9.3
CN3606500000000   36     065   Oneida County, NY                                 2010       109,365      100,702      8,663      7.9
CN3606700000000   36     067   Onondaga County, NY                               2010       231,017      212,169     18,848      8.2
CN3606900000000   36     069   Ontario County, NY                                2010        56,750       52,418      4,332      7.6
CN3607100000000   36     071   Orange County, NY                                 2010       175,986      161,378     14,608      8.3
CN3607300000000   36     073   Orleans County, NY                                2010        19,345       17,404      1,941     10.0
CN3607500000000   36     075   Oswego County, NY                                 2010        58,487       52,144      6,343     10.8
CN3607700000000   36     077   Otsego County, NY                                 2010        31,681       29,255      2,426      7.7
CN3607900000000   36     079   Putnam County, NY                                 2010        54,324       50,568      3,756      6.9
CN3608100000000   36     081   Queens County, NY                                 2010     1,121,931    1,024,418     97,513      8.7
CN3608300000000   36     083   Rensselaer County, NY                             2010        83,156       76,601      6,555      7.9
CN3608500000000   36     085   Richmond County, NY                               2010       241,777      220,500     21,277      8.8
CN3608700000000   36     087   Rockland County, NY                               2010       157,003      145,898     11,105      7.1
CN3608900000000   36     089   St. Lawrence County, NY                           2010        49,422       44,192      5,230     10.6
CN3609100000000   36     091   Saratoga County, NY                               2010       117,855      109,747      8,108      6.9
CN3609300000000   36     093   Schenectady County, NY                            2010        75,589       69,660      5,929      7.8
CN3609500000000   36     095   Schoharie County, NY                              2010        15,655       14,189      1,466      9.4
CN3609700000000   36     097   Schuyler County, NY                               2010         9,958        9,137        821      8.2
CN3609900000000   36     099   Seneca County, NY                                 2010        17,111       15,723      1,388      8.1
CN3610100000000   36     101   Steuben County, NY                                2010        45,185       40,664      4,521     10.0
CN3610300000000   36     103   Suffolk County, NY                                2010       785,392      725,262     60,130      7.7
CN3610500000000   36     105   Sullivan County, NY                               2010        35,010       31,752      3,258      9.3
CN3610700000000   36     107   Tioga County, NY                                  2010        25,394       23,301      2,093      8.2
CN3610900000000   36     109   Tompkins County, NY                               2010        56,959       53,559      3,400      6.0
CN3611100000000   36     111   Ulster County, NY                                 2010        88,979       81,642      7,337      8.2
CN3611300000000   36     113   Warren County, NY                                 2010        35,875       32,823      3,052      8.5
CN3611500000000   36     115   Washington County, NY                             2010        32,317       29,792      2,525      7.8
CN3611700000000   36     117   Wayne County, NY                                  2010        47,863       43,624      4,239      8.9
CN3611900000000   36     119   Westchester County, NY                            2010       476,222      441,216     35,006      7.4
CN3612100000000   36     121   Wyoming County, NY                                2010        20,590       18,662      1,928      9.4
CN3612300000000   36     123   Yates County, NY                                  2010        13,218       12,309        909      6.9
CN3700100000000   37     001   Alamance County, NC                               2010        72,281       63,915      8,366     11.6
CN3700300000000   37     003   Alexander County, NC                              2010        18,345       15,933      2,412     13.1
CN3700500000000   37     005   Alleghany County, NC                              2010         4,715        4,152        563     11.9
CN3700700000000   37     007   Anson County, NC                                  2010        10,889        9,371      1,518     13.9
CN3700900000000   37     009   Ashe County, NC                                   2010        12,775       11,141      1,634     12.8
CN3701100000000   37     011   Avery County, NC                                  2010         8,095        7,200        895     11.1
CN3701300000000   37     013   Beaufort County, NC                               2010        21,086       18,595      2,491     11.8
CN3701500000000   37     015   Bertie County, NC                                 2010         8,912        7,820      1,092     12.3
CN3701700000000   37     017   Bladen County, NC                                 2010        15,926       13,892      2,034     12.8
CN3701900000000   37     019   Brunswick County, NC                              2010        50,783       44,895      5,888     11.6
CN3702100000000   37     021   Buncombe County, NC                               2010       124,896      114,138     10,758      8.6
CN3702300000000   37     023   Burke County, NC                                  2010        40,274       34,790      5,484     13.6
CN3702500000000   37     025   Cabarrus County, NC                               2010        89,093       79,085     10,008     11.2
CN3702700000000   37     027   Caldwell County, NC                               2010        39,382       33,719      5,663     14.4
CN3702900000000   37     029   Camden County, NC                                 2010         4,586        4,214        372      8.1
CN3703100000000   37     031   Carteret County, NC                               2010        33,142       30,109      3,033      9.2
CN3703300000000   37     033   Caswell County, NC                                2010        10,930        9,607      1,323     12.1
CN3703500000000   37     035   Catawba County, NC                                2010        74,940       64,699     10,241     13.7
CN3703700000000   37     037   Chatham County, NC                                2010        32,837       30,278      2,559      7.8
CN3703900000000   37     039   Cherokee County, NC                               2010        10,279        8,769      1,510     14.7
CN3704100000000   37     041   Chowan County, NC                                 2010         6,475        5,745        730     11.3
CN3704300000000   37     043   Clay County, NC                                   2010         4,688        4,156        532     11.3
CN3704500000000   37     045   Cleveland County, NC                              2010        49,166       42,399      6,767     13.8
CN3704700000000   37     047   Columbus County, NC                               2010        24,904       21,610      3,294     13.2
CN3704900000000   37     049   Craven County, NC                                 2010        43,030       38,374      4,656     10.8
CN3705100000000   37     051   Cumberland County, NC                             2010       139,545      126,130     13,415      9.6
CN3705300000000   37     053   Currituck County, NC                              2010        12,567       11,699        868      6.9
CN3705500000000   37     055   Dare County, NC                                   2010        22,111       19,733      2,378     10.8
CN3705700000000   37     057   Davidson County, NC                               2010        78,356       68,403      9,953     12.7
CN3705900000000   37     059   Davie County, NC                                  2010        20,947       18,693      2,254     10.8
CN3706100000000   37     061   Duplin County, NC                                 2010        25,120       22,724      2,396      9.5
CN3706300000000   37     063   Durham County, NC                                 2010       140,291      128,440     11,851      8.4
CN3706500000000   37     065   Edgecombe County, NC                              2010        25,783       21,788      3,995     15.5
CN3706700000000   37     067   Forsyth County, NC                                2010       178,926      161,009     17,917     10.0
CN3706900000000   37     069   Franklin County, NC                               2010        28,279       25,338      2,941     10.4
CN3707100000000   37     071   Gaston County, NC                                 2010        98,349       85,988     12,361     12.6
CN3707300000000   37     073   Gates County, NC                                  2010         4,867        4,482        385      7.9
CN3707500000000   37     075   Graham County, NC                                 2010         4,060        3,405        655     16.1
CN3707700000000   37     077   Granville County, NC                              2010        25,930       23,075      2,855     11.0
CN3707900000000   37     079   Greene County, NC                                 2010         9,269        8,290        979     10.6
CN3708100000000   37     081   Guilford County, NC                               2010       254,749      226,425     28,324     11.1
CN3708300000000   37     083   Halifax County, NC                                2010        23,511       20,253      3,258     13.9
CN3708500000000   37     085   Harnett County, NC                                2010        48,933       43,378      5,555     11.4
CN3708700000000   37     087   Haywood County, NC                                2010        28,604       25,783      2,821      9.9
CN3708900000000   37     089   Henderson County, NC                              2010        50,687       46,331      4,356      8.6
CN3709100000000   37     091   Hertford County, NC                               2010        10,006        8,973      1,033     10.3
CN3709300000000   37     093   Hoke County, NC                                   2010        21,802       19,843      1,959      9.0
CN3709500000000   37     095   Hyde County, NC                                   2010         3,010        2,749        261      8.7
CN3709700000000   37     097   Iredell County, NC                                2010        80,563       70,403     10,160     12.6
CN3709900000000   37     099   Jackson County, NC                                2010        21,171       19,167      2,004      9.5
CN3710100000000   37     101   Johnston County, NC                               2010        79,725       71,782      7,943     10.0
CN3710300000000   37     103   Jones County, NC                                  2010         4,519        4,003        516     11.4
CN3710500000000   37     105   Lee County, NC                                    2010        26,548       23,065      3,483     13.1
CN3710700000000   37     107   Lenoir County, NC                                 2010        27,329       24,124      3,205     11.7
CN3710900000000   37     109   Lincoln County, NC                                2010        39,230       34,124      5,106     13.0
CN3711100000000   37     111   McDowell County, NC                               2010        20,571       17,799      2,772     13.5
CN3711300000000   37     113   Macon County, NC                                  2010        15,914       14,110      1,804     11.3
CN3711500000000   37     115   Madison County, NC                                2010        10,024        9,040        984      9.8
CN3711700000000   37     117   Martin County, NC                                 2010        11,540       10,193      1,347     11.7
CN3711900000000   37     119   Mecklenburg County, NC                            2010       477,629      424,563     53,066     11.1
CN3712100000000   37     121   Mitchell County, NC                               2010         7,084        6,236        848     12.0
CN3712300000000   37     123   Montgomery County, NC                             2010        11,166        9,732      1,434     12.8
CN3712500000000   37     125   Moore County, NC                                  2010        37,120       33,443      3,677      9.9
CN3712700000000   37     127   Nash County, NC                                   2010        46,989       40,945      6,044     12.9
CN3712900000000   37     129   New Hanover County, NC                            2010       107,627       97,027     10,600      9.8
CN3713100000000   37     131   Northampton County, NC                            2010         9,191        8,106      1,085     11.8
CN3713300000000   37     133   Onslow County, NC                                 2010        67,869       62,136      5,733      8.4
CN3713500000000   37     135   Orange County, NC                                 2010        70,990       66,298      4,692      6.6
CN3713700000000   37     137   Pamlico County, NC                                2010         5,416        4,856        560     10.3
CN3713900000000   37     139   Pasquotank County, NC                             2010        17,573       15,742      1,831     10.4
CN3714100000000   37     141   Pender County, NC                                 2010        24,217       21,489      2,728     11.3
CN3714300000000   37     143   Perquimans County, NC                             2010         5,448        4,920        528      9.7
CN3714500000000   37     145   Person County, NC                                 2010        19,623       17,419      2,204     11.2
CN3714700000000   37     147   Pitt County, NC                                   2010        84,506       75,696      8,810     10.4
CN3714900000000   37     149   Polk County, NC                                   2010         9,537        8,663        874      9.2
CN3715100000000   37     151   Randolph County, NC                               2010        73,781       65,603      8,178     11.1
CN3715300000000   37     153   Richmond County, NC                               2010        20,511       17,669      2,842     13.9
CN3715500000000   37     155   Robeson County, NC                                2010        57,030       49,608      7,422     13.0
CN3715700000000   37     157   Rockingham County, NC                             2010        44,723       38,845      5,878     13.1
CN3715900000000   37     159   Rowan County, NC                                  2010        70,646       61,533      9,113     12.9
CN3716100000000   37     161   Rutherford County, NC                             2010        27,457       22,914      4,543     16.5
CN3716300000000   37     163   Sampson County, NC                                2010        32,379       29,507      2,872      8.9
CN3716500000000   37     165   Scotland County, NC                               2010        13,773       11,435      2,338     17.0
CN3716700000000   37     167   Stanly County, NC                                 2010        30,787       26,925      3,862     12.5
CN3716900000000   37     169   Stokes County, NC                                 2010        24,566       21,967      2,599     10.6
CN3717100000000   37     171   Surry County, NC                                  2010        33,884       29,764      4,120     12.2
CN3717300000000   37     173   Swain County, NC                                  2010         6,745        5,810        935     13.9
CN3717500000000   37     175   Transylvania County, NC                           2010        13,060       11,704      1,356     10.4
CN3717700000000   37     177   Tyrrell County, NC                                2010         2,313        2,056        257     11.1
CN3717900000000   37     179   Union County, NC                                  2010        97,861       88,106      9,755     10.0
CN3718100000000   37     181   Vance County, NC                                  2010        19,797       17,105      2,692     13.6
CN3718300000000   37     183   Wake County, NC                                   2010       468,510      428,381     40,129      8.6
CN3718500000000   37     185   Warren County, NC                                 2010         7,891        6,845      1,046     13.3
CN3718700000000   37     187   Washington County, NC                             2010         7,266        6,450        816     11.2
CN3718900000000   37     189   Watauga County, NC                                2010        24,355       22,236      2,119      8.7
CN3719100000000   37     191   Wayne County, NC                                  2010        54,380       49,301      5,079      9.3
CN3719300000000   37     193   Wilkes County, NC                                 2010        30,488       26,288      4,200     13.8
CN3719500000000   37     195   Wilson County, NC                                 2010        40,715       35,374      5,341     13.1
CN3719700000000   37     197   Yadkin County, NC                                 2010        19,386       17,412      1,974     10.2
CN3719900000000   37     199   Yancey County, NC                                 2010         7,740        6,809        931     12.0
CN3800100000000   38     001   Adams County, ND                                  2010         1,214        1,180         34      2.8
CN3800300000000   38     003   Barnes County, ND                                 2010         6,217        5,950        267      4.3
CN3800500000000   38     005   Benson County, ND                                 2010         2,889        2,738        151      5.2
CN3800700000000   38     007   Billings County, ND                               2010           514          501         13      2.5
CN3800900000000   38     009   Bottineau County, ND                              2010         3,725        3,593        132      3.5
CN3801100000000   38     011   Bowman County, ND                                 2010         1,766        1,720         46      2.6
CN3801300000000   38     013   Burke County, ND                                  2010         1,147        1,116         31      2.7
CN3801500000000   38     015   Burleigh County, ND                               2010        47,529       45,855      1,674      3.5
CN3801700000000   38     017   Cass County, ND                                   2010        87,688       84,348      3,340      3.8
CN3801900000000   38     019   Cavalier County, ND                               2010         2,006        1,940         66      3.3
CN3802100000000   38     021   Dickey County, ND                                 2010         2,733        2,640         93      3.4
CN3802300000000   38     023   Divide County, ND                                 2010           905          876         29      3.2
CN3802500000000   38     025   Dunn County, ND                                   2010         2,128        2,059         69      3.2
CN3802700000000   38     027   Eddy County, ND                                   2010         1,190        1,131         59      5.0
CN3802900000000   38     029   Emmons County, ND                                 2010         1,669        1,544        125      7.5
CN3803100000000   38     031   Foster County, ND                                 2010         1,738        1,677         61      3.5
CN3803300000000   38     033   Golden Valley County, ND                          2010           880          854         26      3.0
CN3803500000000   38     035   Grand Forks County, ND                            2010        37,673       36,258      1,415      3.8
CN3803700000000   38     037   Grant County, ND                                  2010         1,224        1,172         52      4.2
CN3803900000000   38     039   Griggs County, ND                                 2010         1,285        1,248         37      2.9
CN3804100000000   38     041   Hettinger County, ND                              2010         1,208        1,162         46      3.8
CN3804300000000   38     043   Kidder County, ND                                 2010         1,095        1,026         69      6.3
CN3804500000000   38     045   LaMoure County, ND                                2010         2,291        2,208         83      3.6
CN3804700000000   38     047   Logan County, ND                                  2010           981          946         35      3.6
CN3804900000000   38     049   McHenry County, ND                                2010         2,624        2,492        132      5.0
CN3805100000000   38     051   McIntosh County, ND                               2010         1,305        1,247         58      4.4
CN3805300000000   38     053   McKenzie County, ND                               2010         3,514        3,437         77      2.2
CN3805500000000   38     055   McLean County, ND                                 2010         4,968        4,724        244      4.9
CN3805700000000   38     057   Mercer County, ND                                 2010         4,670        4,444        226      4.8
CN3805900000000   38     059   Morton County, ND                                 2010        15,283       14,586        697      4.6
CN3806100000000   38     061   Mountrail County, ND                              2010         4,714        4,573        141      3.0
CN3806300000000   38     063   Nelson County, ND                                 2010         1,655        1,591         64      3.9
CN3806500000000   38     065   Oliver County, ND                                 2010         1,401        1,350         51      3.6
CN3806700000000   38     067   Pembina County, ND                                2010         3,855        3,607        248      6.4
CN3806900000000   38     069   Pierce County, ND                                 2010         1,844        1,738        106      5.7
CN3807100000000   38     071   Ramsey County, ND                                 2010         5,759        5,534        225      3.9
CN3807300000000   38     073   Ransom County, ND                                 2010         2,876        2,746        130      4.5
CN3807500000000   38     075   Renville County, ND                               2010         1,283        1,245         38      3.0
CN3807700000000   38     077   Richland County, ND                               2010         8,866        8,499        367      4.1
CN3807900000000   38     079   Rolette County, ND                                2010         5,019        4,454        565     11.3
CN3808100000000   38     081   Sargent County, ND                                2010         2,019        1,933         86      4.3
CN3808300000000   38     083   Sheridan County, ND                               2010           669          637         32      4.8
CN3808500000000   38     085   Sioux County, ND                                  2010         1,292        1,227         65      5.0
CN3808700000000   38     087   Slope County, ND                                  2010           644          634         10      1.6
CN3808900000000   38     089   Stark County, ND                                  2010        15,568       15,170        398      2.6
CN3809100000000   38     091   Steele County, ND                                 2010         1,145        1,116         29      2.5
CN3809300000000   38     093   Stutsman County, ND                               2010        11,896       11,435        461      3.9
CN3809500000000   38     095   Towner County, ND                                 2010         1,103        1,067         36      3.3
CN3809700000000   38     097   Traill County, ND                                 2010         4,028        3,863        165      4.1
CN3809900000000   38     099   Walsh County, ND                                  2010         5,503        5,201        302      5.5
CN3810100000000   38     101   Ward County, ND                                   2010        30,352       29,246      1,106      3.6
CN3810300000000   38     103   Wells County, ND                                  2010         2,031        1,940         91      4.5
CN3810500000000   38     105   Williams County, ND                               2010        17,751       17,441        310      1.7
CN3900100000000   39     001   Adams County, OH                                  2010        13,021       11,188      1,833     14.1
CN3900300000000   39     003   Allen County, OH                                  2010        50,734       45,270      5,464     10.8
CN3900500000000   39     005   Ashland County, OH                                2010        27,081       24,028      3,053     11.3
CN3900700000000   39     007   Ashtabula County, OH                              2010        48,567       42,450      6,117     12.6
CN3900900000000   39     009   Athens County, OH                                 2010        31,116       28,209      2,907      9.3
CN3901100000000   39     011   Auglaize County, OH                               2010        26,117       23,739      2,378      9.1
CN3901300000000   39     013   Belmont County, OH                                2010        34,444       31,083      3,361      9.8
CN3901500000000   39     015   Brown County, OH                                  2010        22,103       19,542      2,561     11.6
CN3901700000000   39     017   Butler County, OH                                 2010       192,840      174,841     17,999      9.3
CN3901900000000   39     019   Carroll County, OH                                2010        14,090       12,323      1,767     12.5
CN3902100000000   39     021   Champaign County, OH                              2010        19,989       17,758      2,231     11.2
CN3902300000000   39     023   Clark County, OH                                  2010        69,713       62,470      7,243     10.4
CN3902500000000   39     025   Clermont County, OH                               2010       106,917       96,535     10,382      9.7
CN3902700000000   39     027   Clinton County, OH                                2010        19,440       16,266      3,174     16.3
CN3902900000000   39     029   Columbiana County, OH                             2010        52,358       45,850      6,508     12.4
CN3903100000000   39     031   Coshocton County, OH                              2010        17,231       15,089      2,142     12.4
CN3903300000000   39     033   Crawford County, OH                               2010        21,049       18,438      2,611     12.4
CN3903500000000   39     035   Cuyahoga County, OH                               2010       633,625      575,905     57,720      9.1
CN3903700000000   39     037   Darke County, OH                                  2010        27,617       24,681      2,936     10.6
CN3903900000000   39     039   Defiance County, OH                               2010        19,910       17,565      2,345     11.8
CN3904100000000   39     041   Delaware County, OH                               2010        92,998       86,376      6,622      7.1
CN3904300000000   39     043   Erie County, OH                                   2010        42,293       37,898      4,395     10.4
CN3904500000000   39     045   Fairfield County, OH                              2010        74,786       68,136      6,650      8.9
CN3904700000000   39     047   Fayette County, OH                                2010        16,394       14,499      1,895     11.6
CN3904900000000   39     049   Franklin County, OH                               2010       620,165      566,485     53,680      8.7
CN3905100000000   39     051   Fulton County, OH                                 2010        22,581       19,989      2,592     11.5
CN3905300000000   39     053   Gallia County, OH                                 2010        13,763       12,282      1,481     10.8
CN3905500000000   39     055   Geauga County, OH                                 2010        49,526       45,829      3,697      7.5
CN3905700000000   39     057   Greene County, OH                                 2010        80,055       72,206      7,849      9.8
CN3905900000000   39     059   Guernsey County, OH                               2010        19,428       17,107      2,321     11.9
CN3906100000000   39     061   Hamilton County, OH                               2010       410,991      371,900     39,091      9.5
CN3906300000000   39     063   Hancock County, OH                                2010        40,352       36,803      3,549      8.8
CN3906500000000   39     065   Hardin County, OH                                 2010        15,096       13,423      1,673     11.1
CN3906700000000   39     067   Harrison County, OH                               2010         7,257        6,381        876     12.1
