                               Labor Force Data by County, 2005 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN1718300000000   17     183   Vermilion County, IL                              2005        37,752       35,274      2,478      6.6
CN1718500000000   17     185   Wabash County, IL                                 2005         6,568        6,180        388      5.9
CN1718700000000   17     187   Warren County, IL                                 2005         8,813        8,307        506      5.7
CN1718900000000   17     189   Washington County, IL                             2005         8,568        8,177        391      4.6
CN1719100000000   17     191   Wayne County, IL                                  2005         8,132        7,708        424      5.2
CN1719300000000   17     193   White County, IL                                  2005         7,901        7,498        403      5.1
CN1719500000000   17     195   Whiteside County, IL                              2005        29,744       27,977      1,767      5.9
CN1719700000000   17     197   Will County, IL                                   2005       335,484      316,043     19,441      5.8
CN1719900000000   17     199   Williamson County, IL                             2005        33,287       31,439      1,848      5.6
CN1720100000000   17     201   Winnebago County, IL                              2005       140,228      130,949      9,279      6.6
CN1720300000000   17     203   Woodford County, IL                               2005        19,976       19,195        781      3.9
CN1800100000000   18     001   Adams County, IN                                  2005        16,550       15,767        783      4.7
CN1800300000000   18     003   Allen County, IN                                  2005       178,841      169,581      9,260      5.2
CN1800500000000   18     005   Bartholomew County, IN                            2005        37,377       35,601      1,776      4.8
CN1800700000000   18     007   Benton County, IN                                 2005         4,598        4,360        238      5.2
CN1800900000000   18     009   Blackford County, IN                              2005         6,813        6,335        478      7.0
CN1801100000000   18     011   Boone County, IN                                  2005        27,174       26,072      1,102      4.1
CN1801300000000   18     013   Brown County, IN                                  2005         7,998        7,553        445      5.6
CN1801500000000   18     015   Carroll County, IN                                2005        10,511        9,974        537      5.1
CN1801700000000   18     017   Cass County, IN                                   2005        19,265       18,174      1,091      5.7
CN1801900000000   18     019   Clark County, IN                                  2005        53,351       50,605      2,746      5.1
CN1802100000000   18     021   Clay County, IN                                   2005        13,305       12,388        917      6.9
CN1802300000000   18     023   Clinton County, IN                                2005        17,000       16,053        947      5.6
CN1802500000000   18     025   Crawford County, IN                               2005         5,427        5,018        409      7.5
CN1802700000000   18     027   Daviess County, IN                                2005        14,882       14,279        603      4.1
CN1802900000000   18     029   Dearborn County, IN                               2005        26,416       24,933      1,483      5.6
CN1803100000000   18     031   Decatur County, IN                                2005        12,691       12,060        631      5.0
CN1803300000000   18     033   DeKalb County, IN                                 2005        21,899       20,546      1,353      6.2
CN1803500000000   18     035   Delaware County, IN                               2005        56,075       52,299      3,776      6.7
CN1803700000000   18     037   Dubois County, IN                                 2005        22,399       21,538        861      3.8
CN1803900000000   18     039   Elkhart County, IN                                2005       101,892       97,258      4,634      4.5
CN1804100000000   18     041   Fayette County, IN                                2005        11,440       10,533        907      7.9
CN1804300000000   18     043   Floyd County, IN                                  2005        37,472       35,553      1,919      5.1
CN1804500000000   18     045   Fountain County, IN                               2005         8,799        8,330        469      5.3
CN1804700000000   18     047   Franklin County, IN                               2005        12,045       11,286        759      6.3
CN1804900000000   18     049   Fulton County, IN                                 2005        10,460        9,907        553      5.3
CN1805100000000   18     051   Gibson County, IN                                 2005        17,302       16,459        843      4.9
CN1805300000000   18     053   Grant County, IN                                  2005        33,299       30,535      2,764      8.3
CN1805500000000   18     055   Greene County, IN                                 2005        16,726       15,631      1,095      6.5
CN1805700000000   18     057   Hamilton County, IN                               2005       130,720      126,210      4,510      3.5
CN1805900000000   18     059   Hancock County, IN                                2005        34,420       32,965      1,455      4.2
CN1806100000000   18     061   Harrison County, IN                               2005        19,617       18,396      1,221      6.2
CN1806300000000   18     063   Hendricks County, IN                              2005        69,425       66,652      2,773      4.0
CN1806500000000   18     065   Henry County, IN                                  2005        23,031       21,488      1,543      6.7
CN1806700000000   18     067   Howard County, IN                                 2005        39,151       36,633      2,518      6.4
CN1806900000000   18     069   Huntington County, IN                             2005        20,613       19,471      1,142      5.5
CN1807100000000   18     071   Jackson County, IN                                2005        22,187       21,128      1,059      4.8
CN1807300000000   18     073   Jasper County, IN                                 2005        15,217       14,366        851      5.6
CN1807500000000   18     075   Jay County, IN                                    2005        11,635       11,018        617      5.3
CN1807700000000   18     077   Jefferson County, IN                              2005        17,387       16,471        916      5.3
CN1807900000000   18     079   Jennings County, IN                               2005        13,980       13,055        925      6.6
CN1808100000000   18     081   Johnson County, IN                                2005        70,035       67,032      3,003      4.3
CN1808300000000   18     083   Knox County, IN                                   2005        19,252       18,279        973      5.1
CN1808500000000   18     085   Kosciusko County, IN                              2005        41,327       39,567      1,760      4.3
CN1808700000000   18     087   LaGrange County, IN                               2005        17,334       16,494        840      4.8
CN1808900000000   18     089   Lake County, IN                                   2005       225,290      211,604     13,686      6.1
CN1809100000000   18     091   LaPorte County, IN                                2005        53,043       49,885      3,158      6.0
CN1809300000000   18     093   Lawrence County, IN                               2005        22,429       20,715      1,714      7.6
CN1809500000000   18     095   Madison County, IN                                2005        63,171       59,077      4,094      6.5
CN1809700000000   18     097   Marion County, IN                                 2005       459,301      434,238     25,063      5.5
CN1809900000000   18     099   Marshall County, IN                               2005        22,730       21,559      1,171      5.2
CN1810100000000   18     101   Martin County, IN                                 2005         5,159        4,883        276      5.3
CN1810300000000   18     103   Miami County, IN                                  2005        17,367       16,303      1,064      6.1
CN1810500000000   18     105   Monroe County, IN                                 2005        66,661       63,495      3,166      4.7
CN1810700000000   18     107   Montgomery County, IN                             2005        19,875       18,960        915      4.6
CN1810900000000   18     109   Morgan County, IN                                 2005        37,194       35,376      1,818      4.9
CN1811100000000   18     111   Newton County, IN                                 2005         7,080        6,705        375      5.3
CN1811300000000   18     113   Noble County, IN                                  2005        23,774       22,336      1,438      6.0
CN1811500000000   18     115   Ohio County, IN                                   2005         3,152        2,987        165      5.2
CN1811700000000   18     117   Orange County, IN                                 2005         9,305        8,628        677      7.3
CN1811900000000   18     119   Owen County, IN                                   2005        11,758       11,033        725      6.2
CN1812100000000   18     121   Parke County, IN                                  2005         8,107        7,593        514      6.3
CN1812300000000   18     123   Perry County, IN                                  2005         9,726        9,166        560      5.8
CN1812500000000   18     125   Pike County, IN                                   2005         6,235        5,893        342      5.5
CN1812700000000   18     127   Porter County, IN                                 2005        81,080       77,280      3,800      4.7
CN1812900000000   18     129   Posey County, IN                                  2005        13,867       13,200        667      4.8
CN1813100000000   18     131   Pulaski County, IN                                2005         7,073        6,725        348      4.9
CN1813300000000   18     133   Putnam County, IN                                 2005        17,793       16,627      1,166      6.6
CN1813500000000   18     135   Randolph County, IN                               2005        13,091       12,140        951      7.3
CN1813700000000   18     137   Ripley County, IN                                 2005        14,871       14,096        775      5.2
CN1813900000000   18     139   Rush County, IN                                   2005         9,553        9,111        442      4.6
CN1814100000000   18     141   St. Joseph County, IN                             2005       134,110      127,085      7,025      5.2
CN1814300000000   18     143   Scott County, IN                                  2005        11,387       10,690        697      6.1
CN1814500000000   18     145   Shelby County, IN                                 2005        23,669       22,503      1,166      4.9
CN1814700000000   18     147   Spencer County, IN                                2005        10,720       10,119        601      5.6
CN1814900000000   18     149   Starke County, IN                                 2005        10,629        9,896        733      6.9
CN1815100000000   18     151   Steuben County, IN                                2005        17,002       15,951      1,051      6.2
CN1815300000000   18     153   Sullivan County, IN                               2005         9,286        8,605        681      7.3
CN1815500000000   18     155   Switzerland County, IN                            2005         5,766        5,497        269      4.7
CN1815700000000   18     157   Tippecanoe County, IN                             2005        79,357       75,577      3,780      4.8
CN1815900000000   18     159   Tipton County, IN                                 2005         8,074        7,619        455      5.6
CN1816100000000   18     161   Union County, IN                                  2005         3,873        3,660        213      5.5
CN1816300000000   18     163   Vanderburgh County, IN                            2005        91,414       86,710      4,704      5.1
CN1816500000000   18     165   Vermillion County, IN                             2005         8,124        7,532        592      7.3
CN1816700000000   18     167   Vigo County, IN                                   2005        49,865       46,534      3,331      6.7
CN1816900000000   18     169   Wabash County, IN                                 2005        17,706       16,557      1,149      6.5
CN1817100000000   18     171   Warren County, IN                                 2005         4,778        4,567        211      4.4
CN1817300000000   18     173   Warrick County, IN                                2005        30,594       29,190      1,404      4.6
CN1817500000000   18     175   Washington County, IN                             2005        14,006       13,154        852      6.1
CN1817700000000   18     177   Wayne County, IN                                  2005        33,002       30,697      2,305      7.0
CN1817900000000   18     179   Wells County, IN                                  2005        14,857       14,156        701      4.7
CN1818100000000   18     181   White County, IN                                  2005        12,256       11,560        696      5.7
CN1818300000000   18     183   Whitley County, IN                                2005        17,675       16,789        886      5.0
CN1900100000000   19     001   Adair County, IA                                  2005         4,394        4,217        177      4.0
CN1900300000000   19     003   Adams County, IA                                  2005         1,993        1,889        104      5.2
CN1900500000000   19     005   Allamakee County, IA                              2005         7,986        7,565        421      5.3
CN1900700000000   19     007   Appanoose County, IA                              2005         6,464        6,126        338      5.2
CN1900900000000   19     009   Audubon County, IA                                2005         3,350        3,196        154      4.6
CN1901100000000   19     011   Benton County, IA                                 2005        14,412       13,725        687      4.8
CN1901300000000   19     013   Black Hawk County, IA                             2005        71,408       68,288      3,120      4.4
CN1901500000000   19     015   Boone County, IA                                  2005        15,352       14,818        534      3.5
CN1901700000000   19     017   Bremer County, IA                                 2005        13,713       13,206        507      3.7
CN1901900000000   19     019   Buchanan County, IA                               2005        11,151       10,639        512      4.6
CN1902100000000   19     021   Buena Vista County, IA                            2005        10,269        9,875        394      3.8
CN1902300000000   19     023   Butler County, IA                                 2005         8,094        7,705        389      4.8
CN1902500000000   19     025   Calhoun County, IA                                2005         5,145        4,939        206      4.0
CN1902700000000   19     027   Carroll County, IA                                2005        12,251       11,882        369      3.0
CN1902900000000   19     029   Cass County, IA                                   2005         7,617        7,264        353      4.6
CN1903100000000   19     031   Cedar County, IA                                  2005        10,567       10,168        399      3.8
CN1903300000000   19     033   Cerro Gordo County, IA                            2005        26,073       24,930      1,143      4.4
CN1903500000000   19     035   Cherokee County, IA                               2005         6,563        6,256        307      4.7
CN1903700000000   19     037   Chickasaw County, IA                              2005         6,227        5,897        330      5.3
CN1903900000000   19     039   Clarke County, IA                                 2005         4,637        4,396        241      5.2
CN1904100000000   19     041   Clay County, IA                                   2005         9,477        9,099        378      4.0
CN1904300000000   19     043   Clayton County, IA                                2005         9,484        8,864        620      6.5
CN1904500000000   19     045   Clinton County, IA                                2005        26,790       25,511      1,279      4.8
CN1904700000000   19     047   Crawford County, IA                               2005         9,160        8,807        353      3.9
CN1904900000000   19     049   Dallas County, IA                                 2005        29,397       28,397      1,000      3.4
CN1905100000000   19     051   Davis County, IA                                  2005         4,119        3,898        221      5.4
CN1905300000000   19     053   Decatur County, IA                                2005         4,186        3,981        205      4.9
CN1905500000000   19     055   Delaware County, IA                               2005        10,429        9,968        461      4.4
CN1905700000000   19     057   Des Moines County, IA                             2005        20,837       19,699      1,138      5.5
CN1905900000000   19     059   Dickinson County, IA                              2005        10,149        9,711        438      4.3
CN1906100000000   19     061   Dubuque County, IA                                2005        50,725       48,516      2,209      4.4
CN1906300000000   19     063   Emmet County, IA                                  2005         5,935        5,672        263      4.4
CN1906500000000   19     065   Fayette County, IA                                2005        11,064       10,506        558      5.0
CN1906700000000   19     067   Floyd County, IA                                  2005         8,800        8,356        444      5.0
CN1906900000000   19     069   Franklin County, IA                               2005         5,709        5,441        268      4.7
CN1907100000000   19     071   Fremont County, IA                                2005         3,942        3,784        158      4.0
CN1907300000000   19     073   Greene County, IA                                 2005         5,049        4,816        233      4.6
CN1907500000000   19     075   Grundy County, IA                                 2005         6,865        6,605        260      3.8
CN1907700000000   19     077   Guthrie County, IA                                2005         6,107        5,851        256      4.2
CN1907900000000   19     079   Hamilton County, IA                               2005         8,659        8,321        338      3.9
CN1908100000000   19     081   Hancock County, IA                                2005         6,322        6,035        287      4.5
CN1908300000000   19     083   Hardin County, IA                                 2005         8,932        8,507        425      4.8
CN1908500000000   19     085   Harrison County, IA                               2005         8,056        7,677        379      4.7
CN1908700000000   19     087   Henry County, IA                                  2005        10,476        9,955        521      5.0
CN1908900000000   19     089   Howard County, IA                                 2005         5,189        4,960        229      4.4
CN1909100000000   19     091   Humboldt County, IA                               2005         5,183        4,991        192      3.7
CN1909300000000   19     093   Ida County, IA                                    2005         3,918        3,761        157      4.0
CN1909500000000   19     095   Iowa County, IA                                   2005         8,808        8,417        391      4.4
CN1909700000000   19     097   Jackson County, IA                                2005        11,169       10,575        594      5.3
CN1909900000000   19     099   Jasper County, IA                                 2005        18,621       17,521      1,100      5.9
CN1910100000000   19     101   Jefferson County, IA                              2005         8,275        7,889        386      4.7
CN1910300000000   19     103   Johnson County, IA                                2005        73,707       71,377      2,330      3.2
CN1910500000000   19     105   Jones County, IA                                  2005        10,410        9,911        499      4.8
CN1910700000000   19     107   Keokuk County, IA                                 2005         5,807        5,530        277      4.8
CN1910900000000   19     109   Kossuth County, IA                                2005         8,869        8,514        355      4.0
CN1911100000000   19     111   Lee County, IA                                    2005        17,378       16,234      1,144      6.6
CN1911300000000   19     113   Linn County, IA                                   2005       113,093      108,222      4,871      4.3
CN1911500000000   19     115   Louisa County, IA                                 2005         6,251        5,974        277      4.4
CN1911700000000   19     117   Lucas County, IA                                  2005         4,831        4,580        251      5.2
CN1911900000000   19     119   Lyon County, IA                                   2005         6,443        6,253        190      2.9
CN1912100000000   19     121   Madison County, IA                                2005         8,129        7,758        371      4.6
CN1912300000000   19     123   Mahaska County, IA                                2005        11,631       11,130        501      4.3
CN1912500000000   19     125   Marion County, IA                                 2005        17,574       16,875        699      4.0
CN1912700000000   19     127   Marshall County, IA                               2005        20,455       19,472        983      4.8
CN1912900000000   19     129   Mills County, IA                                  2005         8,166        7,832        334      4.1
CN1913100000000   19     131   Mitchell County, IA                               2005         5,339        5,111        228      4.3
CN1913300000000   19     133   Monona County, IA                                 2005         4,706        4,436        270      5.7
CN1913500000000   19     135   Monroe County, IA                                 2005         3,868        3,672        196      5.1
CN1913700000000   19     137   Montgomery County, IA                             2005         5,844        5,589        255      4.4
CN1913900000000   19     139   Muscatine County, IA                              2005        23,351       22,441        910      3.9
CN1914100000000   19     141   O'Brien County, IA                                2005         7,589        7,300        289      3.8
CN1914300000000   19     143   Osceola County, IA                                2005         3,434        3,297        137      4.0
CN1914500000000   19     145   Page County, IA                                   2005         8,106        7,793        313      3.9
CN1914700000000   19     147   Palo Alto County, IA                              2005         5,093        4,890        203      4.0
CN1914900000000   19     149   Plymouth County, IA                               2005        14,068       13,572        496      3.5
CN1915100000000   19     151   Pocahontas County, IA                             2005         3,857        3,696        161      4.2
CN1915300000000   19     153   Polk County, IA                                   2005       227,664      218,496      9,168      4.0
CN1915500000000   19     155   Pottawattamie County, IA                          2005        48,596       46,197      2,399      4.9
CN1915700000000   19     157   Poweshiek County, IA                              2005        10,258        9,784        474      4.6
CN1915900000000   19     159   Ringgold County, IA                               2005         2,424        2,313        111      4.6
CN1916100000000   19     161   Sac County, IA                                    2005         5,749        5,522        227      3.9
CN1916300000000   19     163   Scott County, IA                                  2005        88,014       84,089      3,925      4.5
CN1916500000000   19     165   Shelby County, IA                                 2005         7,059        6,795        264      3.7
CN1916700000000   19     167   Sioux County, IA                                  2005        18,812       18,262        550      2.9
CN1916900000000   19     169   Story County, IA                                  2005        46,855       45,424      1,431      3.1
CN1917100000000   19     171   Tama County, IA                                   2005         8,968        8,467        501      5.6
CN1917300000000   19     173   Taylor County, IA                                 2005         3,361        3,232        129      3.8
CN1917500000000   19     175   Union County, IA                                  2005         6,330        6,015        315      5.0
CN1917700000000   19     177   Van Buren County, IA                              2005         3,807        3,610        197      5.2
CN1917900000000   19     179   Wapello County, IA                                2005        19,126       18,078      1,048      5.5
CN1918100000000   19     181   Warren County, IA                                 2005        24,565       23,659        906      3.7
CN1918300000000   19     183   Washington County, IA                             2005        12,234       11,772        462      3.8
CN1918500000000   19     185   Wayne County, IA                                  2005         3,162        3,015        147      4.6
CN1918700000000   19     187   Webster County, IA                                2005        19,678       18,830        848      4.3
CN1918900000000   19     189   Winnebago County, IA                              2005         5,943        5,672        271      4.6
CN1919100000000   19     191   Winneshiek County, IA                             2005        12,415       11,892        523      4.2
CN1919300000000   19     193   Woodbury County, IA                               2005        53,260       50,665      2,595      4.9
CN1919500000000   19     195   Worth County, IA                                  2005         4,604        4,392        212      4.6
CN1919700000000   19     197   Wright County, IA                                 2005         7,144        6,838        306      4.3
CN2000100000000   20     001   Allen County, KS                                  2005         7,193        6,802        391      5.4
CN2000300000000   20     003   Anderson County, KS                               2005         4,038        3,795        243      6.0
CN2000500000000   20     005   Atchison County, KS                               2005         8,674        8,191        483      5.6
CN2000700000000   20     007   Barber County, KS                                 2005         2,599        2,503         96      3.7
CN2000900000000   20     009   Barton County, KS                                 2005        14,784       14,181        603      4.1
CN2001100000000   20     011   Bourbon County, KS                                2005         8,676        8,233        443      5.1
CN2001300000000   20     013   Brown County, KS                                  2005         5,598        5,325        273      4.9
CN2001500000000   20     015   Butler County, KS                                 2005        32,029       30,239      1,790      5.6
CN2001700000000   20     017   Chase County, KS                                  2005         1,688        1,617         71      4.2
CN2001900000000   20     019   Chautauqua County, KS                             2005         1,964        1,859        105      5.3
CN2002100000000   20     021   Cherokee County, KS                               2005        10,894       10,181        713      6.5
CN2002300000000   20     023   Cheyenne County, KS                               2005         1,538        1,468         70      4.6
CN2002500000000   20     025   Clark County, KS                                  2005         1,181        1,139         42      3.6
CN2002700000000   20     027   Clay County, KS                                   2005         4,870        4,668        202      4.1
CN2002900000000   20     029   Cloud County, KS                                  2005         5,683        5,465        218      3.8
CN2003100000000   20     031   Coffey County, KS                                 2005         5,153        4,861        292      5.7
CN2003300000000   20     033   Comanche County, KS                               2005         1,074        1,042         32      3.0
CN2003500000000   20     035   Cowley County, KS                                 2005        17,749       16,758        991      5.6
CN2003700000000   20     037   Crawford County, KS                               2005        19,434       18,304      1,130      5.8
CN2003900000000   20     039   Decatur County, KS                                2005         1,698        1,640         58      3.4
CN2004100000000   20     041   Dickinson County, KS                              2005        10,538       10,058        480      4.6
CN2004300000000   20     043   Doniphan County, KS                               2005         4,436        4,153        283      6.4
CN2004500000000   20     045   Douglas County, KS                                2005        63,150       60,603      2,547      4.0
CN2004700000000   20     047   Edwards County, KS                                2005         1,786        1,725         61      3.4
CN2004900000000   20     049   Elk County, KS                                    2005         1,451        1,370         81      5.6
CN2005100000000   20     051   Ellis County, KS                                  2005        16,626       16,056        570      3.4
CN2005300000000   20     053   Ellsworth County, KS                              2005         3,397        3,262        135      4.0
CN2005500000000   20     055   Finney County, KS                                 2005        18,049       17,292        757      4.2
CN2005700000000   20     057   Ford County, KS                                   2005        16,666       16,058        608      3.6
CN2005900000000   20     059   Franklin County, KS                               2005        13,863       13,064        799      5.8
CN2006100000000   20     061   Geary County, KS                                  2005        11,142       10,471        671      6.0
CN2006300000000   20     063   Gove County, KS                                   2005         1,516        1,469         47      3.1
CN2006500000000   20     065   Graham County, KS                                 2005         1,410        1,359         51      3.6
CN2006700000000   20     067   Grant County, KS                                  2005         3,784        3,647        137      3.6
CN2006900000000   20     069   Gray County, KS                                   2005         3,152        3,056         96      3.0
CN2007100000000   20     071   Greeley County, KS                                2005           742          711         31      4.2
CN2007300000000   20     073   Greenwood County, KS                              2005         3,611        3,417        194      5.4
CN2007500000000   20     075   Hamilton County, KS                               2005         1,245        1,203         42      3.4
CN2007700000000   20     077   Harper County, KS                                 2005         3,418        3,291        127      3.7
CN2007900000000   20     079   Harvey County, KS                                 2005        18,021       17,200        821      4.6
CN2008100000000   20     081   Haskell County, KS                                2005         2,145        2,077         68      3.2
CN2008300000000   20     083   Hodgeman County, KS                               2005           965          926         39      4.0
CN2008500000000   20     085   Jackson County, KS                                2005         7,154        6,735        419      5.9
CN2008700000000   20     087   Jefferson County, KS                              2005        10,143        9,611        532      5.2
CN2008900000000   20     089   Jewell County, KS                                 2005         1,973        1,909         64      3.2
CN2009100000000   20     091   Johnson County, KS                                2005       290,841      277,339     13,502      4.6
CN2009300000000   20     093   Kearny County, KS                                 2005         2,018        1,931         87      4.3
CN2009500000000   20     095   Kingman County, KS                                2005         4,330        4,145        185      4.3
CN2009700000000   20     097   Kiowa County, KS                                  2005         1,615        1,558         57      3.5
CN2009900000000   20     099   Labette County, KS                                2005        10,442        9,757        685      6.6
CN2010100000000   20     101   Lane County, KS                                   2005         1,063        1,025         38      3.6
CN2010300000000   20     103   Leavenworth County, KS                            2005        33,097       31,031      2,066      6.2
CN2010500000000   20     105   Lincoln County, KS                                2005         1,804        1,726         78      4.3
CN2010700000000   20     107   Linn County, KS                                   2005         4,896        4,536        360      7.4
CN2010900000000   20     109   Logan County, KS                                  2005         1,552        1,496         56      3.6
CN2011100000000   20     111   Lyon County, KS                                   2005        19,499       18,597        902      4.6
CN2011300000000   20     113   McPherson County, KS                              2005        17,074       16,421        653      3.8
CN2011500000000   20     115   Marion County, KS                                 2005         6,776        6,488        288      4.3
CN2011700000000   20     117   Marshall County, KS                               2005         5,915        5,692        223      3.8
CN2011900000000   20     119   Meade County, KS                                  2005         2,150        2,071         79      3.7
CN2012100000000   20     121   Miami County, KS                                  2005        16,328       15,481        847      5.2
CN2012300000000   20     123   Mitchell County, KS                               2005         3,438        3,306        132      3.8
CN2012500000000   20     125   Montgomery County, KS                             2005        16,892       15,891      1,001      5.9
CN2012700000000   20     127   Morris County, KS                                 2005         2,912        2,764        148      5.1
CN2012900000000   20     129   Morton County, KS                                 2005         1,707        1,647         60      3.5
CN2013100000000   20     131   Nemaha County, KS                                 2005         5,419        5,218        201      3.7
CN2013300000000   20     133   Neosho County, KS                                 2005         8,784        8,336        448      5.1
CN2013500000000   20     135   Ness County, KS                                   2005         1,700        1,644         56      3.3
CN2013700000000   20     137   Norton County, KS                                 2005         2,724        2,623        101      3.7
CN2013900000000   20     139   Osage County, KS                                  2005         9,120        8,548        572      6.3
CN2014100000000   20     141   Osborne County, KS                                2005         2,297        2,208         89      3.9
CN2014300000000   20     143   Ottawa County, KS                                 2005         3,366        3,211        155      4.6
CN2014500000000   20     145   Pawnee County, KS                                 2005         3,863        3,715        148      3.8
CN2014700000000   20     147   Phillips County, KS                               2005         3,077        2,963        114      3.7
CN2014900000000   20     149   Pottawatomie County, KS                           2005        10,807       10,360        447      4.1
CN2015100000000   20     151   Pratt County, KS                                  2005         5,490        5,291        199      3.6
CN2015300000000   20     153   Rawlins County, KS                                2005         1,337        1,284         53      4.0
CN2015500000000   20     155   Reno County, KS                                   2005        32,555       30,914      1,641      5.0
CN2015700000000   20     157   Republic County, KS                               2005         2,753        2,640        113      4.1
CN2015900000000   20     159   Rice County, KS                                   2005         5,474        5,219        255      4.7
CN2016100000000   20     161   Riley County, KS                                  2005        33,974       32,684      1,290      3.8
CN2016300000000   20     163   Rooks County, KS                                  2005         2,671        2,557        114      4.3
CN2016500000000   20     165   Rush County, KS                                   2005         1,659        1,591         68      4.1
CN2016700000000   20     167   Russell County, KS                                2005         3,464        3,301        163      4.7
CN2016900000000   20     169   Saline County, KS                                 2005        30,341       28,990      1,351      4.5
CN2017100000000   20     171   Scott County, KS                                  2005         2,823        2,726         97      3.4
CN2017300000000   20     173   Sedgwick County, KS                               2005       244,871      231,293     13,578      5.5
CN2017500000000   20     175   Seward County, KS                                 2005        10,449       10,031        418      4.0
CN2017700000000   20     177   Shawnee County, KS                                2005        93,310       88,135      5,175      5.5
CN2017900000000   20     179   Sheridan County, KS                               2005         1,519        1,475         44      2.9
CN2018100000000   20     181   Sherman County, KS                                2005         3,603        3,479        124      3.4
CN2018300000000   20     183   Smith County, KS                                  2005         2,254        2,171         83      3.7
CN2018500000000   20     185   Stafford County, KS                               2005         2,222        2,134         88      4.0
CN2018700000000   20     187   Stanton County, KS                                2005         1,135        1,101         34      3.0
CN2018900000000   20     189   Stevens County, KS                                2005         2,402        2,303         99      4.1
CN2019100000000   20     191   Sumner County, KS                                 2005        12,269       11,536        733      6.0
CN2019300000000   20     193   Thomas County, KS                                 2005         4,327        4,189        138      3.2
CN2019500000000   20     195   Trego County, KS                                  2005         1,722        1,664         58      3.4
CN2019700000000   20     197   Wabaunsee County, KS                              2005         3,774        3,600        174      4.6
CN2019900000000   20     199   Wallace County, KS                                2005           927          899         28      3.0
CN2020100000000   20     201   Washington County, KS                             2005         3,408        3,276        132      3.9
CN2020300000000   20     203   Wichita County, KS                                2005         1,304        1,257         47      3.6
CN2020500000000   20     205   Wilson County, KS                                 2005         5,395        5,151        244      4.5
CN2020700000000   20     207   Woodson County, KS                                2005         1,682        1,574        108      6.4
CN2020900000000   20     209   Wyandotte County, KS                              2005        73,578       67,111      6,467      8.8
CN2100100000000   21     001   Adair County, KY                                  2005         8,659        8,162        497      5.7
CN2100300000000   21     003   Allen County, KY                                  2005         8,573        8,002        571      6.7
CN2100500000000   21     005   Anderson County, KY                               2005        10,594       10,074        520      4.9
CN2100700000000   21     007   Ballard County, KY                                2005         4,173        3,881        292      7.0
CN2100900000000   21     009   Barren County, KY                                 2005        19,326       18,257      1,069      5.5
CN2101100000000   21     011   Bath County, KY                                   2005         5,009        4,589        420      8.4
CN2101300000000   21     013   Bell County, KY                                   2005         9,413        8,696        717      7.6
CN2101500000000   21     015   Boone County, KY                                  2005        59,766       56,830      2,936      4.9
CN2101700000000   21     017   Bourbon County, KY                                2005         9,791        9,244        547      5.6
CN2101900000000   21     019   Boyd County, KY                                   2005        22,948       21,557      1,391      6.1
CN2102100000000   21     021   Boyle County, KY                                  2005        12,693       11,831        862      6.8
CN2102300000000   21     023   Bracken County, KY                                2005         4,414        4,127        287      6.5
CN2102500000000   21     025   Breathitt County, KY                              2005         5,555        5,132        423      7.6
CN2102700000000   21     027   Breckinridge County, KY                           2005         8,906        8,267        639      7.2
CN2102900000000   21     029   Bullitt County, KY                                2005        35,806       33,715      2,091      5.8
CN2103100000000   21     031   Butler County, KY                                 2005         5,711        5,294        417      7.3
CN2103300000000   21     033   Caldwell County, KY                               2005         6,384        5,999        385      6.0
CN2103500000000   21     035   Calloway County, KY                               2005        17,565       16,559      1,006      5.7
CN2103700000000   21     037   Campbell County, KY                               2005        45,859       43,327      2,532      5.5
CN2103900000000   21     039   Carlisle County, KY                               2005         2,319        2,145        174      7.5
CN2104100000000   21     041   Carroll County, KY                                2005         5,610        5,289        321      5.7
CN2104300000000   21     043   Carter County, KY                                 2005        13,614       12,462      1,152      8.5
CN2104500000000   21     045   Casey County, KY                                  2005         7,064        6,624        440      6.2
CN2104700000000   21     047   Christian County, KY                              2005        26,421       24,536      1,885      7.1
CN2104900000000   21     049   Clark County, KY                                  2005        17,029       16,075        954      5.6
CN2105100000000   21     051   Clay County, KY                                   2005         7,146        6,525        621      8.7
CN2105300000000   21     053   Clinton County, KY                                2005         4,534        4,236        298      6.6
CN2105500000000   21     055   Crittenden County, KY                             2005         3,994        3,749        245      6.1
CN2105700000000   21     057   Cumberland County, KY                             2005         2,959        2,718        241      8.1
CN2105900000000   21     059   Daviess County, KY                                2005        46,259       43,493      2,766      6.0
CN2106100000000   21     061   Edmonson County, KY                               2005         5,401        5,008        393      7.3
CN2106300000000   21     063   Elliott County, KY                                2005         3,004        2,707        297      9.9
